Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"411690000","2081400","3291","2913.3"
"413025000","2081400","3291","2923.2"
"414105000","2119400","3291","2930.2"
"415185000","2119400","3292","2937.3"
"416265000","2119400","3292","2945.8"
"417351000","2119400","3291","2952.8"
"418687000","2119400","3292","2962.7"
"419767000","2119400","3291","2969.8"
"420845000","2119400","3291","2976.8"
"421925000","2134300","3291","2985.3"
"423003000","2134300","3291","2992.4"
"424338000","2134300","3291","3002.3"
"425419000","2134300","3291","3009.3"
"426503000","2134300","3291","3017.8"
"427583000","2134300","3291","3024.9"
"428663000","2134300","3291","3031.9"
"429998000","2120200","3291","3041.8"
"431079000","2120200","3291","3048.9"
"432158000","2120200","3291","3057.3"
"433238000","2120200","3291","3064.4"
"434318000","2120200","3291","3071.5"
"435652000","2120200","3291","3081.3"
"436738000","2120200","3291","3088.4"
"437822000","2133200","3291","3096.9"
"438902000","2133200","3291","3103.9"
"439982000","2133200","3291","3111.0"
"441317000","2133200","3291","3120.9"
"442398000","2133200","3290","3127.9"
"443478000","2133200","3290","3136.4"
"444557000","2133200","3290","3143.5"
"445636000","2080900","3290","3150.5"
"446975000","2080900","3290","3160.4"
"448055000","2080900","3290","3167.5"
"449135000","2080900","3290","3176.0"
"450216000","2080900","3290","3183.0"
"451296000","2080900","3290","3190.1"
"452633000","2080900","3290","3200.0"
"453712000","2119500","3290","3207.0"
"454793000","2119500","3290","3214.1"
"455872000","2119500","3290","3222.6"
"456956000","2119500","3290","3229.6"
"458291000","2119500","3290","3239.5"
"459371000","2119500","3290","3246.6"
"460451000","2119500","3290","3253.6"
"461531000","2134600","3290","3262.1"
"462611000","2134600","3290","3269.2"
"463947000","2134600","3290","3279.1"
"465027000","2134600","3290","3286.1"
"466105000","2134600","3289","3293.2"
"467189000","2134600","3290","3301.7"
"468270000","2134600","3290","3308.7"
"469603000","2120500","3289","3318.6"
"470682000","2120500","3289","3325.7"
"471762000","2120500","3289","3332.7"
"472842000","2120500","3289","3341.2"
"473922000","2120500","3288","3348.2"
"475256000","2120500","3288","3358.1"
"476342000","2120500","3288","3365.2"
"477421000","2135000","3289","3373.7"
"478502000","2135000","3289","3380.7"
"479586000","2135000","3289","3387.8"
"480921000","2135000","3289","3397.7"
"482001000","2135000","3289","3404.7"
"483082000","2135000","3290","3411.8"
"484162000","2135000","3290","3420.3"
"485241000","2079200","3289","3427.3"
"486583000","2079200","3290","3437.2"
"487662000","2079200","3290","3444.3"
"488741000","2079200","3289","3451.3"
"489821000","2079200","3290","3459.8"
"490900000","2079200","3290","3466.9"
"492236000","2079200","3290","3476.8"
"493316000","2119900","3291","3483.8"
"494395000","2119900","3290","3490.9"
"495474000","2119900","3290","3499.4"
"496559000","2119900","3290","3506.4"
"497894000","2119900","3290","3516.3"
"498974000","2119900","3291","3523.4"
"500054000","2119900","3290","3530.4"
"501133000","2135200","3290","3538.9"
"502213000","2135200","3291","3546.0"
"503548000","2135200","3291","3554.4"
"504628000","2135200","3291","3562.9"
"505708000","2135200","3290","3570.0"
"506794000","2135200","3291","3578.4"
"507874000","2135200","3291","3585.5"
"509208000","2119900","3291","3595.4"
"510288000","2119900","3291","3602.4"
"511367000","2119900","3291","3609.5"
"512447000","2119900","3291","3618.0"
"513527000","2119900","3291","3625.0"
"514862000","2119900","3291","3634.9"
"515941000","2119900","3291","3642.0"
"517026000","2079700","3291","3649.0"
"518106000","2079700","3291","3657.5"
"519187000","2079700","3291","3664.6"
"520522000","2079700","3291","3674.5"
"521607000","2079700","3291","3681.5"
"522687000","2079700","3292","3688.6"
"523768000","2079700","3291","3697.1"
"524848000","2133800","3291","3704.1"
"526183000","2133800","3292","3714.0"
"527268000","2133800","3292","3721.1"
"528347000","2133800","3292","3728.1"
"529427000","2133800","3292","3736.6"
"530505000","2133800","3292","3743.7"
"531840000","2133800","3292","3753.6"
"532921000","2120500","3292","3760.6"
"533999000","2120500","3291","3767.7"
"535078000","2120500","3291","3776.1"
"536158000","2120500","3292","3783.2"
"537499000","2120500","3291","3791.7"
"538578000","2120500","3291","3800.2"
"539658000","2120500","3290","3807.2"
"540738000","2079900","3291","3814.3"
"541819000","2079900","3291","3822.7"
"543154000","2079900","3291","3832.6"
"544234000","2079900","3291","3839.7"
"545313000","2079900","3291","3846.8"
"546398000","2079900","3291","3855.2"
"547477000","2079900","3291","3862.3"
"548811000","2173900","3290","3872.2"
"549891000","2173900","3290","3879.2"
"550970000","2173900","3290","3886.3"
"552049000","2173900","3290","3894.8"
"553129000","2173900","3290","3901.8"
"554464000","2173900","3290","3911.7"
"555545000","2173900","3290","3918.8"
"556629000","2079500","3290","3925.8"
"557709000","2079500","3290","3934.3"
"558789000","2079500","3290","3941.4"
"560124000","2079500","3290","3951.3"
"561204000","2079500","3290","3958.3"
"562284000","2079500","3291","3965.4"
"563368000","2079500","3290","3973.9"
"564448000","2134800","3290","3980.9"
"565783000","2134800","3291","3990.8"
"566868000","2134800","3291","3997.9"
"567947000","2134800","3290","4004.9"
"569028000","2134800","3290","4013.4"
"570107000","2134800","3290","4020.5"
"571441000","2134800","3290","4030.3"
"572522000","2120000","3290","4037.4"
"573602000","2120000","3290","4044.5"
"574682000","2120000","3290","4052.9"
"575762000","2120000","3290","4060.0"
"577102000","2120000","3290","4069.9"
"578181000","2120000","3290","4076.9"
"579260000","2120000","3290","4084.0"
"580340000","2134800","3290","4092.5"
"581421000","2134800","3290","4099.5"
"582756000","2134800","3289","4108.0"
"583835000","2134800","3289","4116.5"
"584915000","2134800","3289","4123.5"
"585995000","2134800","3290","4130.6"
"587081000","2134800","3291","4139.1"
"588416000","2066200","3290","4147.5"
"589497000","2066200","3291","4156.0"
"590576000","2066200","3291","4163.1"
"591657000","2066200","3291","4171.6"
"592736000","2066200","3291","4178.6"
"594070000","2066200","3291","4188.5"
"595149000","2066200","3290","4195.6"
"596229000","2136200","3291","4202.6"
"597316000","2136200","3290","4211.1"
"598395000","2136200","3290","4218.2"
"599730000","2136200","3290","4228.1"
"600810000","2136200","3290","4235.1"
"601890000","2136200","3290","4242.2"
"602970000","2136200","3290","4250.6"
"604049000","2134500","3290","4257.7"
"605388000","2134500","3290","4267.6"
"606473000","2134500","3290","4274.7"
"607553000","2134500","3290","4281.7"
"608633000","2134500","3290","4290.2"
"609712000","2134500","3290","4297.2"
"611047000","2134500","3290","4307.1"
"612126000","2119400","3290","4314.2"
"613205000","2119400","3291","4321.3"
"614286000","2119400","3291","4329.7"
"615367000","2119400","3291","4336.8"
"616708000","2119400","3291","4346.7"
"617787000","2119400","3291","4353.7"
"618867000","2119400","3290","4360.8"
"619947000","2134100","3291","4369.3"
"621026000","2134100","3291","4376.3"
"622362000","2134100","3291","4384.8"
"623442000","2134100","3291","4393.3"
"624522000","2134100","3291","4400.3"
"625602000","2134100","3291","4408.8"
"626688000","2134100","3291","4415.9"
"628023000","2119500","3291","4425.8"
"629102000","2119500","3291","4432.8"
"630183000","2119500","3292","4439.9"
"631263000","2119500","3291","4448.4"
"632343000","2119500","3291","4455.4"
"633677000","2119500","3292","4465.3"
"634757000","2119500","3292","4472.4"
"635837000","2080700","3291","4479.4"
"636923000","2080700","3292","4487.9"
"638002000","2080700","3292","4495.0"
"639337000","2080700","3292","4504.8"
"640416000","2080700","3292","4511.9"
"641495000","2080700","3292","4519.0"
"642574000","2080700","3291","4527.4"
"643655000","2135000","3291","4534.5"
"644990000","2135000","3291","4544.4"
"646069000","2135000","3290","4551.4"
"647161000","2135000","3292","4558.5"
"648240000","2135000","3291","4567.0"
"649321000","2135000","3291","4574.0"
"650655000","2135000","3292","4583.9"
"651735000","2118300","3292","4591.0"
"652814000","2118300","3292","4598.0"
"653894000","2118300","3292","4606.5"
"654974000","2118300","3292","4613.6"
"656309000","2118300","3292","4623.5"
"657395000","2118300","3292","4630.5"
"658475000","2118300","3292","4637.6"
"659554000","2134600","3292","4646.1"
"660634000","2134600","3292","4653.1"
"661969000","2134600","3292","4663.0"
"663049000","2134600","3292","4670.1"
"664129000","2134600","3292","4677.1"
"665209000","2134600","3292","4685.6"
"666288000","2134600","3293","4692.7"
"667628000","2066700","3292","4701.1"
"668709000","2066700","3292","4709.6"
"669788000","2066700","3291","4716.7"
"670868000","2066700","3292","4725.1"
"671948000","2066700","3292","4732.2"
"673283000","2066700","3291","4742.1"
"674363000","2066700","3291","4749.2"
"675443000","2135900","3292","4756.2"
"676528000","2135900","3291","4764.7"
"677607000","2135900","3291","4771.7"
"678942000","2135900","3291","4781.6"
"680023000","2135900","3291","4788.7"
"681102000","2135900","3292","4795.8"
"682183000","2135900","3292","4804.2"
"683262000","2134600","3291","4811.3"
"684597000","2134600","3292","4821.2"
"685676000","2134600","3292","4828.2"
"686763000","2134600","3292","4835.3"
"687844000","2134600","3292","4843.8"
"688928000","2134600","3292","4850.8"
"690263000","2134600","3292","4860.7"
"691343000","2118200","3292","4867.8"
"692421000","2118200","3292","4876.3"
"693501000","2118200","3291","4883.3"
"694581000","2118200","3292","4890.4"
"695916000","2118200","3292","4900.3"
"697001000","2118200","3292","4907.3"
"698082000","2118200","3292","4915.8"
"699162000","2134600","3292","4922.9"
"700241000","2134600","3292","4929.9"
"701576000","2134600","3292","4939.8"
"702656000","2134600","3292","4946.9"
"703736000","2134600","3291","4953.9"
"704815000","2134600","3291","4962.4"
"705895000","2134600","3292","4969.5"
"707235000","2120400","3291","4979.3"
"708315000","2120400","3291","4986.4"
"709396000","2120400","3291","4993.5"
"710476000","2120400","3291","5001.9"
"711556000","2120400","3291","5009.0"
"712891000","2120400","3291","5018.9"
"713971000","2120400","3291","5025.9"
"715049000","2080700","3291","5033.0"
"716129000","2080700","3291","5041.5"
"717214000","2080700","3291","5048.5"
"718549000","2080700","3291","5058.4"
"719628000","2080700","3291","5065.5"
"720708000","2080700","3291","5072.5"
"721786000","2080700","3291","5081.0"
"722866000","2135400","3291","5088.1"
"724201000","2135400","3291","5098.0"
"725280000","2135400","3291","5105.0"
"726366000","2135400","3292","5113.5"
"727446000","2135400","3291","5120.6"
"728526000","2135400","3291","5127.6"
"729861000","2135400","3291","5137.5"
"730946000","2118500","3291","5144.6"
"732025000","2118500","3291","5151.6"
"733105000","2118500","3291","5160.1"
"734185000","2118500","3291","5167.2"
"735520000","2118500","3292","5177.1"
"736604000","2118500","3292","5184.1"
"737684000","2118500","3291","5191.2"
"738764000","2134600","3291","5199.6"
"739844000","2134600","3291","5206.7"
"741179000","2134600","3291","5216.6"
"742259000","2134600","3291","5223.7"
"743338000","2134600","3290","5230.7"
"744418000","2134600","3290","5239.2"
"745498000","2134600","3290","5246.2"
"746839000","2120000","3290","5256.1"
"747918000","2120000","3290","5263.2"
"748998000","2120000","3290","5270.2"
"750078000","2120000","3291","5278.7"
"751157000","2120000","3290","5285.8"
"752493000","2120000","3291","5294.3"
"753574000","2120000","3291","5302.7"
"754653000","2080700","3290","5309.8"
"755733000","2080700","3291","5318.3"
"756819000","2080700","3291","5325.3"
"758154000","2080700","3291","5335.2"
"759233000","2080700","3290","5342.3"
"760313000","2080700","3291","5349.3"
"761392000","2080700","3290","5357.8"
"762472000","2134600","3290","5364.9"
"763807000","2134600","3290","5374.8"
"764886000","2134600","3290","5381.8"
"765964000","2134600","3291","5388.9"
"767051000","2134600","3291","5397.4"
"768130000","2134600","3291","5404.4"
"769465000","2134600","3291","5414.3"
"770544000","2120500","3291","5421.4"
"771624000","2120500","3290","5428.4"
"772708000","2120500","3291","5436.9"
"773788000","2120500","3291","5444.0"
"775123000","2120500","3290","5453.8"
"776203000","2120500","3290","5460.9"
"777288000","2120500","3291","5468.0"
"778368000","2133400","3290","5476.4"
"779448000","2133400","3290","5483.5"
"780784000","2133400","3290","5493.4"
"781863000","2133400","3290","5500.4"
"782943000","2133400","3289","5507.5"
"784023000","2133400","3290","5516.0"
"785102000","2133400","3290","5523.0"
"786443000","2066500","3290","5531.5"
"787523000","2066500","3290","5540.0"
"788603000","2066500","3290","5547.0"
"789683000","2066500","3291","5554.1"
"790764000","2066500","3291","5562.6"
"792100000","2066500","3291","5571.0"
"793179000","2066500","3291","5579.5"
"794259000","2135400","3291","5586.6"
"795339000","2135400","3291","5595.1"
"796422000","2135400","3291","5602.1"
"797756000","2135400","3291","5612.0"
"798836000","2135400","3291","5619.1"
"799916000","2135400","3291","5626.1"
"800997000","2135400","3291","5634.6"
"802076000","2135200","3291","5641.7"
"803410000","2135200","3290","5650.1"
"804490000","2135200","3290","5658.6"
"805570000","2135200","3290","5665.7"
"806654000","2135200","3290","5674.1"
"807734000","2135200","3289","5681.2"
"809069000","2135200","3290","5691.1"
"810149000","2120200","3290","5698.1"
"811229000","2120200","3290","5705.2"
"812309000","2120200","3290","5713.7"
"813388000","2120200","3290","5720.7"
"814728000","2120200","3290","5730.6"
"815808000","2120200","3290","5737.7"
"816892000","2120200","3289","5744.7"
"817972000","2078700","3290","5751.8"
"819051000","2078700","3290","5760.3"
"820386000","2078700","3290","5768.8"
"821466000","2078700","3290","5777.2"
"822545000","2078700","3290","5784.3"
"823624000","2078700","3289","5791.3"
"824704000","2078700","3290","5799.8"
"826039000","2121900","3289","5808.3"
"827124000","2121900","3290","5816.8"
"828204000","2121900","3290","5823.8"
"829283000","2121900","3290","5830.9"
"830363000","2121900","3290","5839.4"
"831698000","2121900","3290","5847.8"
"832778000","2121900","3290","5856.3"
"833858000","2134600","3290","5863.4"
"834937000","2134600","3290","5870.4"
"836017000","2134600","3291","5878.9"
"837358000","2134600","3290","5887.4"
"838438000","2134600","3291","5895.9"
"839518000","2134600","3291","5902.9"
"840597000","2134600","3291","5910.0"
"841676000","2134600","3290","5918.5"
"843011000","2134600","3290","5928.3"
"844091000","2134600","3290","5935.4"
"845172000","2134600","3291","5942.5"
"846252000","2134600","3290","5950.9"
"847337000","2134600","3289","5958.0"
"848671000","2134600","3290","5967.9"
"849751000","2119900","3290","5974.9"
"850831000","2119900","3290","5982.0"
"851911000","2119900","3290","5990.5"
"852990000","2119900","3290","5997.5"
"854325000","2119900","3290","6006.0"
"855405000","2119900","3291","6014.5"
"856496000","2119900","3290","6021.5"
"857574000","2133600","3290","6030.0"
"858654000","2133600","3290","6037.1"
"859990000","2133600","3291","6047.0"
"861070000","2133600","3291","6054.0"
"862149000","2133600","3290","6061.1"
"863230000","2133600","3291","6069.6"
"864309000","2133600","3291","6076.6"
"865645000","2067500","3291","6085.1"
"866731000","2067500","3291","6093.6"
"867811000","2067500","3291","6100.6"
"868891000","2067500","3291","6107.7"
"869971000","2067500","3291","6116.2"
"871306000","2067500","3290","6124.6"
"872386000","2067500","3291","6133.1"
"873466000","2134100","3291","6140.2"
"874546000","2134100","3290","6147.2"
"875625000","2134100","3291","6155.7"
"876965000","2134100","3291","6164.2"
"878045000","2134100","3291","6172.6"
"879125000","2134100","3291","6179.7"
"880205000","2134100","3292","6188.2"
"881285000","2134600","3292","6195.2"
"882620000","2134600","3291","6203.7"
