Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"143548000","2067100","3292","1043.6"
"144626000","2190700","3292","1052.1"
"145705000","2190700","3291","1059.1"
"147041000","2190700","3293","1067.6"
"148120000","2190700","3293","1076.1"
"149205000","2190700","3293","1083.1"
"150284000","2190700","3293","1090.2"
"151363000","2190700","3293","1098.7"
"152702000","2066200","3293","1107.1"
"153781000","2066200","3293","1115.6"
"154861000","2066200","3293","1122.7"
"155940000","2066200","3293","1129.7"
"157019000","2066200","3293","1138.2"
"158352000","2066200","3293","1146.7"
"159433000","2066200","3292","1155.1"
"160512000","2137100","3292","1162.2"
"161591000","2137100","3292","1169.3"
"162676000","2137100","3292","1177.7"
"164011000","2137100","3292","1186.2"
"165091000","2137100","3292","1194.7"
"166170000","2137100","3292","1201.7"
"167250000","2137100","3292","1208.8"
"168329000","2135400","3292","1217.3"
"169663000","2135400","3292","1225.7"
"170743000","2135400","3292","1234.2"
"171821000","2135400","3292","1241.3"
"172906000","2135400","3292","1248.3"
"173985000","2135400","3292","1256.8"
"175319000","2135400","3292","1265.3"
"176400000","2120900","3292","1273.8"
"177479000","2120900","3292","1280.8"
"178559000","2120900","3292","1289.3"
"179639000","2120900","3292","1296.4"
"180974000","2120900","3293","1306.2"
"182053000","2120900","3292","1313.3"
"183137000","2120900","3292","1320.4"
"184216000","2135400","3293","1328.8"
"185296000","2135400","3292","1335.9"
"186630000","2135400","3292","1344.4"
"187710000","2135400","3292","1352.8"
"188789000","2135400","3291","1359.9"
"189868000","2135400","3292","1368.4"
"190952000","2135400","3292","1375.4"
"192286000","2121100","3292","1385.3"
"193372000","2121100","3291","1392.4"
"194451000","2121100","3291","1399.4"
"195530000","2121100","3291","1407.9"
"196610000","2121100","3290","1415.0"
"197945000","2121100","3291","1424.9"
"199023000","2121100","3290","1431.9"
"200101000","2080700","3290","1439.0"
"201180000","2080700","3291","1447.5"
"202259000","2080700","3291","1454.5"
"203599000","2080700","3289","1463.0"
"204679000","2080700","3290","1471.5"
"205757000","2080700","3290","1478.5"
"206835000","2080700","3290","1485.6"
"207914000","2136100","3290","1494.1"
"209250000","2136100","3291","1504.0"
"210329000","2136100","3290","1511.0"
"211408000","2136100","3290","1518.1"
"212494000","2136100","3291","1526.6"
"213573000","2136100","3290","1533.6"
"214906000","2136100","3290","1543.5"
"215986000","2120900","3289","1550.6"
"217065000","2120900","3290","1557.6"
"218145000","2120900","3290","1566.1"
"219225000","2120900","3289","1573.2"
"220559000","2120900","3290","1583.0"
"221639000","2120900","3290","1590.1"
"222723000","2120900","3290","1597.2"
"223803000","2135000","3290","1605.6"
"224883000","2135000","3290","1612.7"
"226218000","2135000","3290","1622.6"
"227298000","2135000","3290","1629.6"
"228377000","2135000","3290","1638.1"
"229457000","2135000","3291","1645.2"
"230536000","2135000","3290","1652.2"
"231870000","2121900","3290","1662.1"
"232960000","2121900","3290","1669.2"
"234039000","2121900","3290","1677.7"
"235119000","2121900","3290","1684.7"
"236199000","2121900","3290","1691.8"
"237534000","2121900","3290","1701.7"
"238613000","2121900","3290","1708.7"
"239692000","2133800","3291","1717.2"
"240772000","2133800","3290","1724.3"
"241851000","2133800","3290","1731.3"
"243192000","2133800","3290","1741.2"
"244270000","2133800","3290","1748.3"
"245349000","2133800","3291","1756.7"
"246428000","2133800","3290","1763.8"
"247508000","2080400","3290","1770.9"
"248843000","2080400","3290","1780.7"
"249922000","2080400","3291","1787.8"
"251002000","2080400","3291","1794.9"
"252082000","2080400","3291","1803.3"
"253167000","2080400","3291","1810.4"
"254501000","2080400","3291","1820.3"
"255580000","2120500","3291","1827.3"
"256658000","2120500","3292","1835.8"
"257737000","2120500","3291","1842.9"
"258818000","2120500","3292","1849.9"
"260152000","2120500","3292","1859.8"
"261232000","2120500","3291","1866.9"
"262311000","2120500","3292","1875.4"
"263396000","2135500","3291","1882.4"
"264475000","2135500","3291","1889.5"
"265809000","2135500","3291","1899.4"
"266889000","2135500","3291","1906.4"
"267968000","2135500","3292","1914.9"
"269047000","2135500","3291","1922.0"
"270126000","2135500","3291","1929.0"
"271461000","2122400","3291","1938.9"
"272547000","2122400","3291","1946.0"
"273626000","2122400","3292","1954.5"
"274710000","2122400","3292","1961.5"
"275790000","2122400","3292","1970.0"
"277124000","2122400","3292","1978.5"
"278203000","2122400","3292","1986.9"
"279283000","2133900","3292","1994.0"
"280361000","2133900","3291","2001.1"
"281441000","2133900","3292","2009.5"
"282782000","2133900","3291","2018.0"
"283861000","2133900","3292","2025.1"
"284940000","2133900","3292","2033.5"
"286021000","2133900","3292","2040.6"
"287100000","2079900","3292","2047.7"
"288434000","2079900","3292","2057.5"
"289513000","2079900","3292","2064.6"
"290592000","2079900","3292","2073.1"
"291672000","2079900","3292","2080.1"
"292757000","2079900","3292","2087.2"
"294092000","2079900","3292","2097.1"
"295170000","2121200","3292","2104.1"
"296249000","2121200","3291","2112.6"
"297329000","2121200","3291","2119.7"
"298409000","2121200","3293","2126.7"
"299743000","2121200","3292","2136.6"
"300822000","2121200","3292","2143.7"
"301901000","2121200","3292","2152.2"
"302986000","2135400","3292","2159.2"
"304065000","2135400","3292","2166.3"
"305399000","2135400","3292","2176.2"
"306479000","2135400","3291","2183.2"
"307558000","2135400","3291","2191.7"
"308637000","2135400","3291","2198.8"
"309716000","2135400","3292","2207.2"
"311051000","2122600","3291","2215.7"
"312129000","2122600","3291","2224.2"
"313214000","2122600","3291","2231.2"
"314294000","2122600","3291","2238.3"
"315374000","2122600","3291","2246.8"
"316714000","2122600","3291","2255.2"
"317793000","2122600","3292","2263.7"
"318873000","2133900","3291","2270.8"
"319952000","2133900","3291","2277.8"
"321031000","2133900","3292","2284.9"
"322365000","2133900","3292","2294.8"
"323449000","2133900","3292","2301.8"
"324528000","2133900","3292","2310.3"
"325607000","2133900","3291","2317.4"
"326686000","2136100","3292","2325.9"
"328020000","2136100","3292","2334.3"
"329100000","2136100","3292","2342.8"
"330179000","2136100","3292","2349.9"
"331257000","2136100","3292","2356.9"
"332336000","2136100","3292","2364.0"
"333677000","2136100","3292","2373.9"
"334757000","2067600","3292","2380.9"
"335835000","2067600","3292","2389.4"
"336915000","2067600","3292","2396.5"
"337994000","2067600","3291","2403.5"
"339330000","2067600","3292","2413.4"
"340409000","2067600","3291","2420.5"
"341489000","2067600","3291","2429.0"
"342574000","2135200","3291","2436.0"
"343653000","2135200","3292","2444.5"
"344988000","2135200","3291","2453.0"
"346068000","2135200","3292","2461.4"
"347148000","2135200","3292","2468.5"
"348227000","2135200","3292","2475.6"
"349306000","2135200","3292","2484.0"
"350642000","2121700","3292","2492.5"
"351719000","2121700","3292","2499.6"
"352805000","2121700","3292","2508.0"
"353883000","2121700","3292","2515.1"
"354963000","2121700","3291","2523.6"
"356297000","2121700","3291","2532.0"
"357375000","2121700","3292","2540.5"
"358503000","2122900","3291","2547.6"
"359583000","2122900","3292","2556.1"
"360661000","2122900","3292","2563.1"
"361996000","2122900","3292","2573.0"
"363081000","2122900","3292","2580.1"
"364160000","2122900","3291","2587.1"
"365240000","2122900","3292","2595.6"
"366320000","2135400","3291","2602.7"
"367653000","2135400","3291","2612.5"
"368733000","2135400","3291","2619.6"
"369812000","2135400","3291","2626.7"
"370892000","2135400","3292","2635.1"
"371971000","2135400","3292","2642.2"
"373311000","2135400","3292","2652.1"
"374390000","2121100","3291","2659.1"
"375469000","2121100","3291","2666.2"
"376547000","2121100","3292","2674.7"
"377627000","2121100","3291","2681.7"
"378962000","2121100","3291","2691.6"
"380042000","2121100","3291","2698.7"
"381122000","2121100","3291","2705.7"
"382202000","2136600","3292","2714.2"
"383287000","2136600","3291","2721.3"
"384622000","2136600","3292","2729.7"
"385701000","2136600","3291","2738.2"
"386780000","2136600","3291","2745.3"
"387859000","2136600","3292","2752.3"
"388940000","2136600","3291","2760.8"
"390274000","2067300","3291","2769.3"
"391353000","2067300","3291","2777.8"
"392433000","2067300","3291","2784.8"
"393518000","2067300","3291","2793.3"
"394597000","2067300","3291","2800.4"
"395932000","2067300","3292","2810.3"
"397011000","2067300","3292","2817.3"
"398089000","2135500","3291","2824.4"
"399168000","2135500","3291","2832.8"
"400247000","2135500","3291","2839.9"
"401587000","2135500","3291","2849.8"
"402672000","2135500","3291","2856.9"
"403751000","2135500","3290","2863.9"
"404829000","2135500","3291","2872.4"
"405909000","2134500","3290","2879.4"
"407244000","2134500","3291","2889.3"
"408323000","2134500","3291","2896.4"
"409402000","2134500","3291","2903.5"
"410482000","2134500","3291","2911.9"
"411560000","2134500","3290","2919.0"
"412900000","2134500","3291","2928.9"
"413979000","2121100","3291","2935.9"
"415058000","2121100","3292","2944.4"
"416138000","2121100","3291","2951.5"
"417218000","2121100","3291","2958.5"
"418551000","2121100","3292","2968.4"
"419630000","2121100","3292","2975.5"
"420709000","2121100","3291","2982.5"
"421788000","2137300","3292","2991.0"
"422873000","2137300","3292","2998.1"
"424207000","2137300","3291","3008.0"
"425287000","2137300","3291","3015.0"
"426366000","2137300","3292","3022.1"
"427446000","2137300","3292","3030.6"
"428526000","2137300","3291","3037.6"
"429860000","2120700","3292","3047.5"
"430938000","2120700","3292","3054.6"
"432019000","2120700","3293","3061.6"
"433104000","2120700","3292","3070.1"
"434183000","2120700","3292","3077.2"
"435518000","2120700","3292","3087.0"
"436597000","2120700","3293","3094.1"
"437677000","2080000","3292","3101.2"
"438756000","2080000","3292","3109.6"
"439836000","2080000","3292","3116.7"
"441171000","2080000","3292","3126.6"
"442251000","2080000","3292","3133.6"
"443341000","2080000","3293","3142.1"
"444420000","2080000","3292","3149.2"
"445499000","2133800","3292","3156.2"
"446834000","2133800","3292","3166.1"
"447911000","2133800","3291","3173.2"
"448991000","2133800","3292","3181.7"
"450069000","2133800","3292","3188.7"
"451148000","2133800","3291","3195.8"
"452488000","2133800","3291","3205.7"
"453568000","2121600","3291","3212.7"
"454647000","2121600","3292","3221.2"
"455725000","2121600","3292","3228.3"
"456805000","2121600","3291","3235.3"
"458139000","2121600","3291","3245.2"
"459219000","2121600","3291","3252.3"
"460298000","2121600","3292","3260.7"
"461377000","2137300","3291","3267.8"
"462457000","2137300","3291","3274.9"
"463797000","2137300","3291","3284.8"
"464877000","2137300","3291","3291.8"
"465956000","2137300","3291","3300.3"
"467035000","2137300","3291","3307.3"
"468115000","2137300","3291","3314.4"
"469449000","2120500","3291","3324.3"
"470529000","2120500","3291","3331.4"
"471609000","2120500","3291","3339.8"
"472694000","2120500","3291","3346.9"
"473773000","2120500","3291","3353.9"
"475108000","2120500","3291","3363.8"
"476187000","2120500","3290","3370.9"
"477266000","2135200","3291","3379.4"
"478345000","2135200","3290","3386.4"
"479424000","2135200","3291","3394.9"
"480759000","2135200","3291","3403.4"
"481838000","2135200","3292","3410.4"
"482924000","2135200","3291","3418.9"
"484003000","2135200","3290","3426.0"
"485087000","2079000","3291","3433.0"
"486423000","2079000","3291","3442.9"
"487502000","2079000","3291","3450.0"
"488581000","2079000","3290","3458.5"
"489661000","2079000","3290","3465.5"
"490740000","2079000","3291","3474.0"
"492074000","2079000","3291","3482.5"
"493158000","2174300","3291","3490.9"
"494238000","2174300","3291","3498.0"
"495317000","2174300","3290","3505.1"
"496396000","2174300","3291","3513.5"
"497730000","2174300","3290","3522.0"
"498809000","2174300","3291","3530.5"
"499888000","2174300","3290","3537.5"
"500966000","2082400","3290","3544.6"
"502046000","2082400","3290","3551.7"
"503386000","2082400","3290","3561.5"
"504466000","2082400","3290","3568.6"
"505544000","2082400","3290","3577.1"
"506624000","2082400","3290","3584.1"
"507703000","2082400","3290","3591.2"
"509038000","2120500","3290","3601.1"
"510119000","2120500","3290","3608.1"
"511198000","2120500","3290","3616.6"
"512277000","2120500","3290","3623.7"
"513363000","2120500","3291","3632.2"
"514698000","2120500","3291","3640.6"
"515777000","2120500","3291","3647.7"
"516857000","2134800","3291","3656.2"
"517936000","2134800","3291","3663.2"
"519015000","2134800","3292","3670.3"
"520350000","2134800","3291","3680.2"
"521429000","2134800","3291","3687.2"
"522514000","2134800","3291","3695.7"
"523593000","2134800","3291","3702.8"
"524672000","2135700","3292","3711.2"
"526007000","2135700","3291","3719.7"
"527090000","2135700","3292","3728.2"
"528169000","2135700","3291","3735.2"
"529248000","2135700","3291","3742.3"
"530327000","2135700","3291","3750.8"
"531663000","2135700","3291","3759.3"
"532748000","2119500","3292","3767.7"
"533827000","2119500","3291","3774.8"
"534906000","2119500","3291","3781.8"
"535986000","2119500","3291","3790.3"
"537320000","2119500","3291","3798.8"
"538400000","2119500","3291","3807.3"
"539479000","2119500","3291","3814.3"
"540559000","2081600","3291","3821.4"
"541638000","2081600","3291","3829.9"
"542978000","2081600","3291","3838.3"
"544057000","2081600","3292","3846.8"
"545136000","2081600","3291","3853.9"
"546214000","2081600","3291","3860.9"
"547293000","2081600","3291","3869.4"
"548626000","2121900","3291","3877.9"
"549706000","2121900","3292","3884.9"
"550786000","2121900","3292","3893.4"
"551866000","2121900","3291","3900.5"
"552951000","2121900","3292","3907.5"
"554286000","2121900","3293","3917.4"
"555366000","2121900","3293","3924.5"
"556445000","2134600","3293","3933.0"
"557524000","2134600","3293","3940.0"
"558604000","2134600","3292","3948.5"
"559938000","2134600","3292","3957.0"
"561017000","2134600","3293","3965.4"
"562097000","2134600","3293","3972.5"
"563182000","2134600","3292","3979.6"
"564261000","2135400","3293","3988.0"
"565596000","2135400","3293","3996.5"
"566675000","2135400","3294","4005.0"
"567754000","2135400","3293","4012.0"
"568838000","2135400","3293","4019.1"
"569917000","2135400","3293","4027.6"
"571251000","2135400","3293","4036.0"
"572331000","2121200","3293","4044.5"
"573417000","2121200","3293","4051.6"
"574496000","2121200","3293","4058.6"
"575576000","2121200","3293","4067.1"
"576909000","2121200","3293","4075.6"
"577987000","2121200","3293","4084.1"
"579067000","2121200","3293","4091.1"
"580146000","2080700","3294","4098.2"
"581226000","2080700","3293","4106.7"
"582567000","2080700","3293","4115.1"
"583646000","2080700","3293","4123.6"
"584723000","2080700","3293","4130.7"
"585802000","2080700","3293","4137.7"
"586881000","2080700","3293","4146.2"
"588215000","2121200","3293","4154.7"
"589295000","2121200","3293","4163.2"
"590374000","2121200","3293","4170.2"
"591453000","2121200","3293","4177.3"
"592537000","2121200","3293","4185.7"
"593872000","2121200","3293","4194.2"
"594951000","2121200","3293","4202.7"
"596030000","2135900","3293","4209.7"
"597109000","2135900","3293","4216.8"
"598188000","2135900","3293","4225.3"
"599523000","2135900","3293","4233.8"
"600603000","2135900","3293","4242.2"
"601683000","2135900","3293","4249.3"
"602768000","2135900","3293","4256.3"
"603847000","2135200","3293","4264.8"
"605182000","2135200","3293","4273.3"
"606261000","2135200","3293","4281.8"
"607341000","2135200","3292","4288.8"
"608420000","2135200","3293","4295.9"
"609500000","2135200","3292","4304.4"
"610840000","2135200","3292","4312.8"
"611920000","2120400","3292","4321.3"
"613003000","2120400","3291","4328.4"
"614083000","2120400","3292","4336.9"
"615162000","2120400","3291","4343.9"
"616496000","2120400","3292","4353.8"
"617576000","2120400","3291","4360.9"
"618654000","2120400","3291","4367.9"
"619733000","2136200","3292","4376.4"
"620812000","2136200","3291","4383.5"
"622147000","2136200","3291","4391.9"
"623232000","2136200","3291","4400.4"
"624311000","2136200","3291","4407.5"
"625392000","2136200","3291","4415.9"
"626471000","2136200","3291","4423.0"
"627805000","2120500","3291","4432.9"
"628884000","2120500","3290","4439.9"
"629963000","2120500","3291","4447.0"
"631043000","2120500","3291","4455.5"
"632123000","2120500","3290","4462.5"
"633463000","2120500","3291","4472.4"
"634542000","2120500","3291","4479.5"
"635621000","2080200","3291","4486.5"
"636701000","2080200","3291","4493.6"
"637781000","2080200","3291","4502.1"
"639117000","2080200","3291","4510.5"
"640197000","2080200","3291","4519.0"
"641276000","2080200","3291","4526.1"
"642355000","2080200","3292","4534.6"
"643441000","2134500","3292","4541.6"
"644776000","2134500","3292","4551.5"
"645856000","2134500","3291","4558.6"
"646935000","2134500","3292","4565.6"
"648014000","2134500","3292","4574.1"
"649094000","2134500","3291","4581.2"
"650428000","2134500","3292","4591.1"
"651508000","2121900","3291","4598.1"
"652598000","2121900","3291","4605.2"
"653678000","2121900","3292","4613.6"
"654757000","2121900","3292","4620.7"
"656091000","2121900","3292","4630.6"
"657170000","2121900","3291","4637.7"
"658251000","2121900","3291","4644.7"
"659330000","2133800","3292","4653.2"
"660409000","2133800","3291","4660.2"
"661743000","2133800","3292","4670.1"
"662827000","2133800","3291","4677.2"
"663904000","2133800","3291","4684.2"
"664984000","2133800","3290","4692.7"
"666064000","2133800","3291","4699.8"
"667399000","2121400","3291","4709.7"
"668478000","2121400","3291","4716.7"
"669558000","2121400","3291","4723.8"
"670637000","2121400","3291","4732.3"
"671717000","2121400","3291","4739.3"
"673056000","2121400","3291","4749.2"
"674135000","2121400","3291","4756.3"
"675214000","2080600","3291","4763.3"
"676293000","2080600","3291","4771.8"
"677371000","2080600","3291","4778.9"
"678705000","2080600","3291","4788.8"
"679785000","2080600","3291","4795.8"
"680864000","2080600","3291","4802.9"
"681944000","2080600","3290","4811.4"
"683029000","2135900","3290","4818.4"
"684363000","2135900","3291","4828.3"
"685443000","2135900","3291","4835.4"
"686523000","2135900","3290","4842.4"
"687602000","2135900","3291","4850.9"
"688682000","2135900","3291","4858.0"
"690016000","2135900","3290","4866.4"
"691097000","2121700","3290","4874.9"
"692175000","2121700","3290","4882.0"
"693259000","2121700","3290","4890.4"
"694343000","2121700","3289","4897.5"
"695678000","2121700","3290","4907.4"
"696757000","2121700","3290","4914.4"
"697836000","2121700","3290","4921.5"
"698916000","2134500","3290","4930.0"
"699996000","2134500","3289","4937.0"
"701330000","2134500","3290","4946.9"
"702409000","2134500","3290","4954.0"
"703492000","2134500","3289","4961.0"
"704571000","2134500","3290","4969.5"
"705650000","2134500","3290","4976.6"
"706985000","2121600","3289","4986.5"
"708063000","2121600","3289","4993.5"
"709142000","2121600","3290","5000.6"
"710222000","2121600","3290","5009.1"
"711301000","2121600","3289","5016.1"
"712642000","2121600","3290","5026.0"
"713722000","2121600","3290","5033.1"
"714802000","2135200","3290","5041.5"
"715881000","2135200","3290","5048.6"
"716961000","2135200","3290","5055.7"
"718295000","2135200","3290","5065.6"
"719372000","2135200","3290","5072.6"
"720452000","2135200","3290","5079.7"
"721531000","2135200","3291","5088.1"
"722617000","2080600","3290","5095.2"
"723952000","2080600","3290","5105.1"
"725031000","2080600","3290","5112.2"
"726110000","2080600","3290","5119.2"
"727188000","2080600","3290","5127.7"
"728267000","2080600","3290","5134.7"
"729601000","2080600","3290","5144.6"
"730681000","2122700","3290","5151.7"
"731759000","2122700","3291","5158.8"
"732843000","2122700","3290","5167.2"
"733922000","2122700","3290","5174.3"
"735257000","2122700","3291","5184.2"
"736341000","2122700","3291","5191.2"
"737420000","2122700","3290","5198.3"
"738499000","2134600","3291","5206.8"
"739579000","2134600","3291","5213.8"
"740912000","2134600","3290","5223.7"
"741992000","2134600","3290","5230.8"
"743077000","2134600","3291","5237.8"
"744156000","2134600","3290","5246.3"
"745236000","2134600","3290","5253.4"
"746571000","2120900","3290","5263.3"
"747651000","2120900","3290","5270.3"
"748731000","2120900","3292","5277.4"
"749810000","2120900","3291","5285.9"
"750889000","2120900","3291","5292.9"
"752223000","2120900","3291","5302.8"
"753307000","2120900","3291","5309.9"
"754385000","2080700","3290","5316.9"
"755464000","2080700","3291","5325.4"
"756542000","2080700","3291","5332.5"
"757875000","2080700","3290","5342.3"
"758955000","2080700","3290","5349.4"
"760034000","2080700","3291","5357.9"
"761113000","2080700","3291","5364.9"
"762193000","2137600","3290","5372.0"
"763533000","2137600","3291","5381.9"
"764612000","2137600","3291","5388.9"
"765690000","2137600","3290","5396.0"
"766769000","2137600","3290","5404.5"
"767847000","2137600","3291","5411.5"
"769182000","2137600","3290","5421.4"
"770261000","2121600","3290","5428.5"
"771340000","2121600","3289","5435.5"
"772420000","2121600","3290","5444.0"
"773504000","2121600","3290","5451.1"
"774839000","2121600","3289","5461.0"
"775918000","2121600","3289","5468.0"
"776997000","2121600","3290","5475.1"
"778080000","2134600","3290","5483.6"
"779160000","2134600","3290","5490.6"
"780494000","2134600","3290","5500.5"
"781574000","2134600","3290","5507.6"
"782659000","2134600","3290","5514.6"
"783739000","2134600","3291","5523.1"
"784819000","2134600","3291","5530.2"
"786154000","2120200","3291","5540.1"
"787233000","2120200","3291","5547.1"
"788312000","2120200","3291","5554.2"
"789392000","2120200","3291","5562.6"
"790471000","2120200","3291","5569.7"
"791806000","2120200","3291","5579.6"
"792891000","2120200","3290","5586.7"
"793970000","2135400","3291","5595.1"
"795049000","2135400","3291","5602.2"
"796128000","2135400","3291","5609.2"
"797462000","2135400","3291","5619.1"
"798542000","2135400","3291","5626.2"
"799621000","2135400","3291","5634.7"
"800700000","2135400","3291","5641.7"
"801779000","2082300","3291","5648.8"
"803118000","2082300","3291","5658.7"
"804199000","2082300","3291","5665.7"
"805278000","2082300","3291","5672.8"
"806358000","2082300","3291","5681.3"
"807438000","2082300","3291","5688.3"
"808772000","2082300","3291","5698.2"
"809852000","2120400","3291","5705.3"
"810931000","2120400","3291","5712.3"
"812011000","2120400","3291","5720.8"
"813094000","2120400","3290","5727.9"
"814429000","2120400","3291","5737.8"
"815509000","2120400","3291","5744.8"
"816588000","2120400","3291","5751.9"
"817667000","2135500","3291","5760.4"
"818747000","2135500","3291","5767.4"
"820086000","2135500","3291","5777.3"
"821166000","2135500","3291","5784.4"
"822245000","2135500","3292","5791.4"
"823330000","2135500","3292","5799.9"
"824409000","2135500","3291","5807.0"
"825744000","2119500","3292","5816.8"
"826823000","2119500","3292","5823.9"
"827903000","2119500","3293","5832.4"
"828982000","2119500","3292","5839.4"
"830061000","2119500","3292","5846.5"
"831395000","2119500","3292","5856.4"
"832480000","2119500","3292","5863.4"
"833559000","2135500","3292","5871.9"
"834638000","2135500","3292","5879.0"
"835718000","2135500","3291","5886.0"
"837052000","2135500","3291","5895.9"
"838132000","2135500","3291","5903.0"
"839211000","2135500","3291","5911.5"
"840290000","2135500","3291","5918.5"
"841369000","2081900","3291","5925.6"
"842710000","2081900","3291","5935.5"
"843790000","2081900","3292","5942.5"
"844869000","2081900","3291","5951.0"
"845948000","2081900","3291","5958.1"
"847028000","2081900","3292","5966.5"
"848363000","2081900","3291","5975.0"
"849442000","2120500","3291","5982.1"
"850521000","2120500","3291","5990.5"
"851600000","2120500","3291","5997.6"
"852684000","2120500","3291","6004.7"
"854018000","2120500","3291","6014.6"
"855099000","2120500","3291","6021.6"
"856177000","2120500","3291","6030.1"
"857257000","2135700","3291","6037.1"
"858336000","2135700","3291","6044.2"
"859670000","2135700","3291","6054.1"
"860750000","2135700","3291","6061.2"
"861835000","2135700","3291","6069.6"
"862918000","2135700","3291","6076.7"
"863998000","2135700","3292","6083.7"
"865333000","2119500","3291","6093.6"
"866412000","2119500","3291","6100.7"
"867491000","2119500","3291","6109.2"
"868569000","2119500","3291","6116.2"
"869648000","2119500","3291","6123.3"
"870983000","2119500","3291","6133.2"
"872062000","2119500","3291","6140.2"
"873147000","2135900","3291","6148.7"
"874226000","2135900","3291","6155.8"
"875305000","2135900","3291","6162.8"
"876639000","2135900","3290","6172.7"
"877718000","2135900","3291","6179.8"
"878798000","2135900","3291","6188.3"
"879877000","2135900","3290","6195.3"
"880956000","2137500","3291","6203.8"
"882290000","2137500","3291","6212.3"
