Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"262391000","2119900","3291","1878.2"
"263472000","2136400","3291","1885.3"
"264557000","2136400","3291","1893.7"
"265891000","2136400","3291","1902.2"
"266970000","2136400","3291","1909.3"
"268050000","2136400","3291","1917.8"
"269130000","2136400","3290","1924.8"
"270210000","2136400","3291","1931.9"
"271545000","2120200","3291","1941.8"
"272625000","2120200","3291","1948.8"
"273705000","2120200","3291","1957.3"
"274789000","2120200","3291","1964.4"
"275868000","2120200","3292","1971.4"
"277203000","2120200","3291","1981.3"
"278283000","2120200","3292","1988.4"
"279363000","2135000","3292","1996.8"
"280443000","2135000","3291","2003.9"
"281522000","2135000","3292","2012.4"
"282861000","2135000","3292","2020.8"
"283941000","2135000","3293","2029.3"
"285026000","2135000","3292","2036.4"
"286105000","2135000","3291","2043.4"
"287186000","2133600","3292","2051.9"
"288520000","2133600","3292","2060.4"
"289600000","2133600","3292","2068.9"
"290681000","2133600","3292","2075.9"
"291761000","2133600","3292","2083.0"
"292841000","2133600","3293","2091.5"
"294181000","2133600","3292","2099.9"
"295260000","2119900","3293","2108.4"
"296340000","2119900","3293","2115.5"
"297419000","2119900","3293","2122.5"
"298500000","2119900","3293","2131.0"
"299833000","2119900","3292","2139.5"
"300913000","2119900","3293","2147.9"
"301993000","2119900","3292","2155.0"
"303072000","2081600","3292","2162.1"
"304156000","2081600","3293","2170.5"
"305492000","2081600","3292","2179.0"
"306571000","2081600","3293","2187.5"
"307651000","2081600","3292","2194.5"
"308731000","2081600","3292","2201.6"
"309811000","2081600","3293","2210.1"
"311146000","2120000","3292","2218.5"
"312225000","2120000","3292","2227.0"
"313305000","2120000","3291","2234.1"
"314390000","2120000","3292","2242.6"
"315470000","2120000","3292","2249.6"
"316804000","2120000","3292","2259.5"
"317883000","2120000","3292","2266.6"
"318964000","2135000","3292","2273.6"
"320044000","2135000","3292","2282.1"
"321124000","2135000","3291","2289.2"
"322459000","2135000","3292","2299.1"
"323539000","2135000","3292","2306.1"
"324629000","2135000","3292","2313.2"
"325709000","2135000","3292","2321.6"
"326788000","2133100","3291","2328.7"
"328123000","2133100","3291","2338.6"
"329202000","2133100","3291","2345.7"
"330281000","2133100","3291","2354.1"
"331362000","2133100","3292","2361.2"
"332441000","2133100","3291","2368.2"
"333776000","2133100","3292","2378.1"
"334860000","2120500","3291","2385.2"
"335941000","2120500","3292","2393.7"
"337021000","2120500","3292","2400.7"
"338101000","2120500","3291","2407.8"
"339436000","2120500","3292","2417.7"
"340516000","2120500","3291","2424.7"
"341595000","2120500","3291","2431.8"
"342675000","2135900","3292","2440.3"
"343755000","2135900","3291","2447.3"
"345095000","2135900","3291","2457.2"
"346176000","2135900","3290","2464.3"
"347255000","2135900","3291","2472.8"
"348335000","2135900","3291","2479.8"
"349415000","2135900","3290","2486.9"
"350750000","2119900","3291","2496.8"
"351830000","2119900","3290","2503.8"
"352909000","2119900","3291","2512.3"
"353989000","2119900","3290","2519.4"
"355074000","2119900","3290","2526.4"
"356409000","2119900","3291","2536.3"
"357489000","2119900","3290","2543.4"
"358569000","2134500","3291","2551.8"
"359648000","2134500","3290","2558.9"
"360727000","2134500","3291","2566.0"
"362062000","2134500","3291","2575.8"
"363142000","2134500","3291","2584.3"
"364227000","2134500","3291","2591.4"
"365307000","2134500","3290","2598.4"
"366391000","2133900","3291","2606.9"
"367724000","2133900","3290","2615.4"
"368804000","2133900","3291","2623.9"
"369884000","2133900","3292","2630.9"
"370964000","2133900","3291","2638.0"
"372043000","2133900","3291","2646.5"
"373378000","2133900","3291","2654.9"
"374462000","2120700","3292","2663.4"
"375542000","2120700","3291","2670.5"
"376622000","2120700","3291","2677.5"
"377703000","2120700","3292","2686.0"
"379038000","2120700","3291","2694.5"
"380118000","2120700","3291","2702.9"
"381198000","2120700","3291","2710.0"
"382278000","2080400","3291","2717.1"
"383358000","2080400","3292","2725.5"
"384699000","2080400","3291","2734.0"
"385779000","2080400","3292","2742.5"
"386859000","2080400","3291","2749.5"
"387939000","2080400","3292","2756.6"
"389019000","2080400","3293","2765.1"
"390354000","2119700","3292","2773.6"
"391433000","2119700","3292","2782.0"
"392513000","2119700","3291","2789.1"
"393593000","2119700","3292","2797.6"
"394679000","2119700","3292","2804.6"
"396014000","2119700","3292","2814.5"
"397093000","2119700","3291","2821.6"
"398173000","2134500","3292","2828.6"
"399252000","2134500","3292","2837.1"
"400332000","2134500","3292","2844.2"
"401666000","2134500","3292","2854.1"
"402746000","2134500","3292","2861.1"
"403824000","2134500","3291","2868.2"
"404909000","2134500","3292","2876.7"
"405989000","2135400","3292","2883.7"
"407323000","2135400","3292","2893.6"
"408406000","2135400","3292","2900.7"
"409485000","2135400","3292","2909.1"
"410564000","2135400","3292","2916.2"
"411643000","2135400","3292","2923.3"
"412978000","2135400","3292","2933.1"
"414059000","2121400","3292","2940.2"
"415143000","2121400","3292","2948.7"
"416223000","2121400","3292","2955.7"
"417303000","2121400","3291","2962.8"
"418637000","2121400","3292","2972.7"
"419717000","2121400","3291","2979.7"
"420797000","2121400","3292","2988.2"
"421877000","2134800","3292","2995.3"
"422956000","2134800","3291","3002.3"
"424296000","2134800","3292","3012.2"
"425376000","2134800","3291","3019.3"
"426455000","2134800","3292","3027.8"
"427535000","2134800","3292","3034.8"
"428615000","2134800","3292","3041.9"
"429950000","2120400","3292","3051.8"
"431030000","2120400","3292","3058.8"
"432110000","2120400","3292","3067.3"
"433189000","2120400","3291","3074.4"
"434274000","2120400","3292","3082.8"
"435609000","2120400","3292","3091.3"
"436688000","2120400","3291","3098.4"
"437768000","2134800","3292","3106.8"
"438848000","2134800","3291","3113.9"
"439927000","2134800","3291","3121.0"
"441262000","2134800","3291","3130.8"
"442342000","2134800","3292","3137.9"
"443422000","2134800","3292","3146.4"
"444507000","2134800","3291","3153.4"
"445588000","2134500","3291","3161.9"
"446922000","2134500","3291","3170.4"
"448002000","2134500","3291","3178.9"
"449081000","2134500","3291","3185.9"
"450195000","2134500","3291","3194.4"
"451273000","2134500","3290","3201.5"
"452608000","2134500","3291","3211.4"
"453689000","2113000","3292","3218.4"
"454773000","2113000","3290","3225.5"
"455854000","2113000","3291","3233.9"
"456933000","2113000","3291","3241.0"
"458268000","2113000","3291","3250.9"
"459348000","2113000","3291","3258.0"
"460428000","2113000","3291","3265.0"
"461509000","2134300","3291","3273.5"
"462588000","2134300","3291","3280.5"
"463924000","2134300","3291","3290.4"
"465009000","2134300","3291","3297.5"
"466089000","2134300","3291","3306.0"
"467169000","2134300","3291","3313.0"
"468249000","2134300","3291","3320.1"
"469584000","2119900","3291","3330.0"
"470663000","2119900","3291","3337.0"
"471744000","2119900","3292","3344.1"
"472825000","2119900","3292","3352.6"
"473905000","2119900","3292","3359.6"
"475246000","2119900","3292","3369.5"
"476325000","2119900","3292","3376.6"
"477406000","2133800","3292","3385.1"
"478485000","2133800","3292","3392.1"
"479565000","2133800","3292","3399.2"
"480899000","2133800","3292","3409.1"
"481979000","2133800","3292","3416.1"
"483059000","2133800","3292","3424.6"
"484144000","2133800","3292","3431.7"
"485223000","2079900","3291","3438.7"
"486558000","2079900","3292","3448.6"
"487638000","2079900","3291","3455.7"
"488718000","2079900","3291","3464.1"
"489797000","2079900","3292","3471.2"
"490876000","2079900","3291","3478.3"
"492215000","2079900","3291","3488.1"
"493295000","2120700","3292","3495.2"
"494380000","2120700","3291","3503.7"
"495460000","2120700","3291","3510.7"
"496540000","2120700","3291","3519.2"
"497875000","2120700","3291","3527.7"
"498955000","2120700","3291","3536.2"
"500034000","2120700","3291","3543.2"
"501114000","2134600","3291","3550.3"
"502194000","2134600","3291","3558.8"
"503527000","2134600","3291","3567.2"
"504613000","2134600","3291","3575.7"
"505693000","2134600","3291","3582.8"
"506773000","2134600","3291","3589.8"
"507852000","2134600","3292","3598.3"
"509188000","2120000","3291","3606.8"
"510268000","2120000","3291","3615.2"
"511347000","2120000","3291","3622.3"
"512427000","2120000","3292","3629.4"
"513507000","2120000","3292","3637.8"
"514848000","2120000","3292","3647.7"
"515928000","2120000","3292","3654.8"
"517008000","2134300","3292","3661.8"
"518087000","2134300","3292","3670.3"
"519168000","2134300","3292","3677.4"
"520503000","2134300","3292","3687.3"
"521583000","2134300","3292","3694.3"
"522663000","2134300","3291","3701.4"
"523742000","2134300","3292","3709.9"
"524828000","2134500","3292","3716.9"
"526162000","2134500","3292","3726.8"
"527243000","2134500","3291","3733.9"
"528322000","2134500","3291","3740.9"
"529403000","2134500","3291","3749.4"
"530483000","2134500","3291","3756.5"
"531818000","2134500","3291","3766.4"
"532898000","2121100","3291","3773.4"
"533978000","2121100","3291","3781.9"
"535068000","2121100","3291","3789.0"
"536148000","2121100","3291","3796.0"
"537483000","2121100","3291","3805.9"
"538563000","2121100","3291","3813.0"
"539643000","2121100","3292","3821.4"
"540723000","2133100","3292","3828.5"
"541803000","2133100","3292","3835.6"
"543138000","2133100","3292","3845.4"
"544224000","2133100","3292","3852.5"
"545303000","2133100","3292","3861.0"
"546384000","2133100","3292","3868.0"
"547463000","2133100","3293","3876.5"
"548798000","2119700","3292","3885.0"
"549878000","2119700","3292","3892.0"
"550958000","2119700","3292","3900.5"
"552037000","2119700","3292","3907.6"
"553116000","2119700","3292","3914.6"
"554457000","2119700","3293","3924.5"
"555537000","2119700","3292","3931.6"
"556616000","2135000","3292","3940.1"
"557696000","2135000","3292","3947.1"
"558776000","2135000","3293","3955.6"
"560111000","2135000","3293","3964.1"
"561191000","2135000","3292","3972.5"
"562270000","2135000","3292","3979.6"
"563351000","2135000","3292","3986.7"
"564435000","2134600","3292","3995.1"
"565770000","2134600","3292","4003.6"
"566849000","2134600","3292","4012.1"
"567928000","2134600","3292","4019.1"
"569007000","2134600","3291","4026.2"
"570087000","2134600","3291","4034.7"
"571421000","2134600","3291","4043.1"
"572500000","2122400","3292","4051.6"
"573580000","2122400","3291","4058.7"
"574665000","2122400","3291","4065.7"
"575744000","2122400","3291","4074.2"
"577085000","2122400","3291","4082.7"
"578164000","2122400","3291","4091.2"
"579243000","2122400","3291","4098.2"
"580323000","2133600","3291","4106.7"
"581403000","2133600","3291","4113.8"
"582738000","2133600","3292","4122.2"
"583819000","2133600","3292","4130.7"
"584904000","2133600","3291","4137.8"
"585983000","2133600","3291","4146.2"
"587063000","2133600","3292","4153.3"
"588399000","2066200","3291","4161.8"
"589479000","2066200","3292","4170.3"
"590559000","2066200","3291","4177.3"
"591638000","2066200","3291","4185.8"
"592718000","2066200","3292","4192.8"
"594053000","2066200","3291","4202.7"
"595138000","2066200","3291","4209.8"
"596218000","2134600","3291","4216.9"
"597299000","2134600","3291","4225.3"
"598379000","2134600","3291","4232.4"
"599714000","2134600","3292","4242.3"
"600795000","2134600","3292","4249.3"
"601873000","2134600","3291","4256.4"
"602953000","2134600","3291","4264.9"
"604032000","2135900","3290","4271.9"
"605373000","2135900","3291","4281.8"
"606452000","2135900","3291","4288.9"
"607529000","2135900","3291","4295.9"
"608609000","2135900","3291","4304.4"
"609688000","2135900","3290","4311.5"
"611022000","2135900","3290","4321.4"
"612103000","2121100","3290","4328.4"
"613182000","2121100","3291","4336.9"
"614267000","2121100","3291","4344.0"
"615346000","2121100","3290","4351.0"
"616682000","2121100","3290","4360.9"
"617762000","2121100","3290","4368.0"
"618847000","2121100","3291","4376.4"
"619927000","2133200","3290","4383.5"
"621006000","2133200","3291","4390.6"
"622341000","2133200","3291","4400.4"
"623422000","2133200","3290","4407.5"
"624507000","2133200","3291","4416.0"
"625587000","2133200","3291","4423.0"
"626666000","2133200","3291","4431.5"
"628002000","2119900","3291","4440.0"
"629080000","2119900","3291","4448.5"
"630160000","2119900","3291","4455.5"
"631239000","2119900","3291","4462.6"
"632320000","2119900","3291","4471.1"
"633655000","2119900","3291","4479.5"
"634740000","2119900","3291","4488.0"
"635820000","2134800","3291","4495.1"
"636900000","2134800","3290","4502.1"
"637980000","2134800","3290","4510.6"
"639314000","2134800","3290","4519.1"
"640395000","2134800","3291","4527.6"
"641475000","2134800","3291","4534.6"
"642555000","2134800","3290","4541.7"
"643634000","2135900","3291","4550.1"
"644976000","2135900","3291","4558.6"
"646055000","2135900","3291","4567.1"
"647134000","2135900","3291","4574.1"
"648214000","2135900","3290","4582.6"
"649294000","2135900","3290","4589.7"
"650629000","2135900","3290","4599.6"
"651709000","2120000","3291","4606.6"
"652786000","2120000","3289","4613.7"
"653866000","2120000","3290","4622.2"
"654950000","2120000","3290","4629.2"
"656286000","2120000","3290","4637.7"
"657365000","2120000","3290","4646.2"
"658445000","2120000","3290","4653.2"
"659524000","2135700","3290","4661.7"
"660607000","2135700","3290","4668.8"
"661942000","2135700","3290","4678.7"
"663022000","2135700","3290","4685.7"
"664101000","2135700","3290","4692.8"
"665186000","2135700","3291","4701.3"
"666266000","2135700","3291","4708.3"
"667601000","2119200","3291","4718.2"
"668681000","2119200","3291","4725.3"
"669760000","2119200","3290","4732.3"
"670841000","2119200","3291","4740.8"
"671920000","2119200","3290","4747.9"
"673253000","2119200","3290","4757.7"
"674338000","2119200","3290","4764.8"
"675419000","2079900","3291","4771.9"
"676500000","2079900","3291","4780.3"
"677579000","2079900","3290","4787.4"
"678914000","2079900","3290","4797.3"
"679994000","2079900","3290","4804.3"
"681074000","2079900","3291","4812.8"
"682153000","2079900","3291","4819.9"
"683233000","2135900","3290","4826.9"
"684573000","2135900","3290","4836.8"
"685653000","2135900","3290","4843.9"
"686733000","2135900","3291","4852.4"
"687813000","2135900","3291","4859.4"
"688893000","2135900","3290","4866.5"
"690228000","2135900","3291","4876.4"
"691308000","2119900","3290","4883.4"
"692388000","2119900","3291","4891.9"
"693467000","2119900","3291","4899.0"
"694552000","2119900","3291","4906.0"
"695887000","2119900","3291","4915.9"
"696967000","2119900","3291","4923.0"
"698046000","2119900","3291","4931.4"
"699126000","2134800","3291","4938.5"
"700206000","2134800","3291","4947.0"
"701540000","2134800","3291","4955.5"
"702624000","2134800","3291","4962.5"
"703703000","2134800","3291","4971.0"
"704787000","2134800","3291","4978.0"
"705867000","2134800","3291","4986.5"
"707202000","2119500","3291","4995.0"
"708282000","2119500","3292","5002.0"
"709362000","2119500","3292","5010.5"
"710443000","2119500","3291","5017.6"
"711522000","2119500","3291","5026.1"
"712857000","2119500","3291","5034.5"
"713936000","2119500","3292","5043.0"
"715021000","2134600","3292","5050.1"
"716101000","2134600","3291","5057.1"
"717179000","2134600","3291","5065.6"
"718515000","2134600","3291","5074.1"
"719595000","2134600","3292","5082.6"
"720674000","2134600","3291","5089.6"
"721753000","2134600","3291","5096.7"
"722833000","2136600","3291","5105.2"
"724173000","2136600","3291","5113.6"
"725252000","2136600","3291","5122.1"
"726331000","2136600","3292","5129.2"
"727410000","2136600","3291","5136.2"
"728490000","2136600","3291","5144.7"
"729824000","2136600","3291","5154.6"
"730903000","2121100","3292","5161.6"
"731984000","2121100","3291","5168.7"
"733064000","2121100","3291","5177.2"
"734149000","2121100","3291","5184.2"
"735483000","2121100","3291","5192.7"
"736564000","2121100","3291","5201.2"
"737644000","2121100","3290","5208.2"
"738722000","2134600","3291","5216.7"
"739803000","2134600","3291","5223.8"
"741138000","2134600","3291","5232.2"
"742219000","2134600","3291","5240.7"
"743298000","2134600","3290","5247.8"
"744388000","2134600","3291","5256.3"
"745467000","2134600","3291","5263.3"
"746803000","2118300","3291","5273.2"
"747883000","2118300","3291","5280.3"
"748962000","2118300","3291","5287.3"
"750041000","2118300","3291","5295.8"
"751122000","2118300","3290","5302.9"
"752456000","2118300","3291","5312.7"
"753536000","2118300","3290","5319.8"
"754622000","2079500","3290","5326.9"
"755701000","2079500","3290","5335.3"
"756781000","2079500","3290","5342.4"
"758116000","2079500","3290","5352.3"
"759194000","2079500","3290","5359.3"
"760274000","2079500","3291","5367.8"
"761354000","2079500","3291","5374.9"
"762434000","2136600","3290","5381.9"
"763768000","2136600","3291","5391.8"
"764853000","2136600","3290","5398.9"
"765934000","2136600","3291","5407.4"
"767012000","2136600","3291","5414.4"
"768091000","2136600","3290","5421.5"
"769425000","2136600","3290","5431.4"
"770504000","2121100","3290","5438.4"
"771584000","2121100","3290","5446.9"
"772663000","2121100","3290","5454.0"
"773743000","2121100","3290","5461.0"
"775083000","2121100","3290","5470.9"
"776164000","2121100","3290","5478.0"
"777243000","2121100","3290","5486.5"
"778323000","2134600","3290","5493.5"
"779403000","2134600","3290","5502.0"
"780738000","2134600","3290","5510.5"
"781818000","2134600","3291","5518.9"
"782898000","2134600","3291","5526.0"
"783978000","2134600","3290","5533.1"
"785063000","2134600","3291","5541.5"
"786402000","2118700","3290","5550.0"
"787481000","2118700","3291","5558.5"
"788560000","2118700","3291","5565.5"
"789639000","2118700","3290","5572.6"
"790718000","2118700","3291","5581.1"
"792053000","2118700","3291","5589.5"
"793133000","2118700","3291","5598.0"
"794219000","2135400","3292","5605.1"
"795298000","2135400","3291","5612.1"
"796378000","2135400","3291","5620.6"
"797712000","2135400","3291","5629.1"
"798791000","2135400","3291","5637.6"
"799871000","2135400","3291","5644.6"
"800950000","2135400","3291","5651.7"
"802030000","2136800","3291","5660.2"
"803365000","2136800","3290","5668.6"
"804450000","2136800","3291","5677.1"
"805530000","2136800","3291","5684.2"
"806608000","2136800","3291","5691.2"
"807689000","2136800","3291","5699.7"
"809022000","2136800","3291","5708.2"
"810101000","2120900","3291","5716.6"
"811180000","2120900","3291","5723.7"
"812260000","2120900","3291","5732.2"
"813339000","2120900","3291","5739.2"
"814679000","2120900","3291","5749.1"
"815759000","2120900","3291","5756.2"
"816839000","2120900","3290","5763.2"
"817918000","2135200","3290","5771.7"
"818997000","2135200","3290","5778.8"
"820333000","2135200","3291","5788.7"
"821413000","2135200","3291","5795.7"
"822492000","2135200","3290","5802.8"
"823572000","2135200","3291","5811.3"
"824657000","2135200","3291","5818.3"
"825992000","2120000","3291","5828.2"
"827072000","2120000","3291","5835.3"
"828157000","2120000","3291","5842.3"
"829237000","2120000","3291","5850.8"
"830316000","2120000","3291","5857.9"
"831651000","2120000","3291","5867.8"
"832731000","2120000","3291","5874.8"
"833811000","2134600","3291","5883.3"
"834896000","2134600","3291","5890.3"
"835975000","2134600","3291","5897.4"
"837311000","2134600","3291","5907.3"
"838390000","2134600","3290","5914.4"
"839470000","2134600","3291","5922.8"
"840550000","2134600","3291","5929.9"
"841630000","2079500","3291","5936.9"
"842965000","2079500","3291","5946.8"
"844045000","2079500","3290","5953.9"
"845130000","2079500","3291","5962.4"
"846210000","2079500","3291","5969.4"
"847289000","2079500","3291","5976.5"
"848624000","2079500","3291","5986.4"
"849705000","2119900","3290","5993.4"
"850783000","2119900","3290","6001.9"
"851863000","2119900","3290","6009.0"
"852944000","2119900","3290","6016.0"
"854285000","2119900","3290","6025.9"
"855363000","2119900","3290","6033.0"
"856443000","2119900","3291","6041.5"
"857522000","2135000","3290","6048.5"
"858601000","2135000","3290","6055.6"
"859937000","2135000","3290","6065.5"
"861016000","2135000","3290","6073.9"
"862096000","2135000","3290","6081.0"
"863175000","2135000","3290","6088.1"
"864260000","2135000","3290","6096.5"
"865596000","2120200","3290","6105.0"
"866676000","2120200","3290","6113.5"
"867755000","2120200","3291","6120.5"
"868834000","2120200","3290","6127.6"
"869918000","2120200","3290","6136.1"
"871253000","2120200","3290","6144.5"
"872333000","2120200","3291","6153.0"
"873413000","2135200","3291","6160.1"
"874498000","2135200","3290","6167.1"
"875578000","2135200","3291","6175.6"
"876913000","2135200","3290","6184.1"
"877992000","2135200","3291","6192.6"
"879073000","2135200","3291","6199.6"
"880153000","2135200","3291","6208.1"
"881232000","2134500","3291","6215.2"
"882568000","2134500","3291","6225.0"
