Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"206838000","2024900","3289","1450.0"
"207923000","2080000","3289","1457.1"
"209258000","2080000","3289","1467.0"
"210338000","2080000","3288","1474.0"
"211417000","2080000","3289","1481.1"
"212497000","2080000","3289","1488.1"
"213576000","2080000","3289","1496.6"
"214911000","2080000","3289","1505.1"
"215990000","2068500","3289","1512.2"
"217069000","2068500","3290","1519.2"
"218154000","2068500","3290","1527.7"
"219234000","2068500","3289","1534.7"
"220569000","2068500","3290","1543.2"
"221654000","2068500","3291","1551.7"
"222733000","2068500","3290","1558.7"
"223811000","2079000","3290","1565.8"
"224891000","2079000","3290","1572.9"
"226225000","2079000","3290","1582.8"
"227305000","2079000","3290","1589.8"
"228390000","2079000","3290","1596.9"
"229470000","2079000","3291","1603.9"
"230549000","2079000","3290","1612.4"
"231883000","2067100","3290","1620.9"
"232963000","2067100","3290","1627.9"
"234043000","2067100","3290","1636.4"
"235123000","2067100","3290","1643.5"
"236201000","2067100","3289","1650.5"
"237536000","2067100","3290","1659.0"
"238622000","2067100","3291","1667.5"
"239702000","2079500","3290","1674.5"
"240781000","2079500","3290","1681.6"
"241860000","2079500","3291","1688.6"
"243195000","2079500","3290","1698.5"
"244274000","2079500","3290","1705.6"
"245353000","2079500","3290","1712.6"
"246433000","2079500","3290","1719.7"
"247512000","2081900","3291","1728.2"
"248852000","2081900","3290","1736.7"
"249932000","2081900","3291","1743.7"
"251011000","2081900","3291","1752.2"
"252090000","2081900","3291","1759.2"
"253168000","2081900","3290","1766.3"
"254503000","2081900","3291","1776.2"
"255582000","2067800","3291","1783.3"
"256661000","2067800","3291","1790.3"
"257740000","2067800","3291","1797.4"
"258826000","2067800","3291","1804.4"
"260160000","2067800","3291","1814.3"
"261239000","2067800","3291","1821.4"
"262318000","2067800","3291","1828.4"
"263402000","2024100","3292","1835.5"
"264480000","2024100","3292","1844.0"
"265815000","2024100","3291","1852.4"
"266895000","2024100","3292","1859.5"
"267979000","2024100","3291","1868.0"
"269058000","2024100","3291","1875.0"
"270138000","2024100","3291","1882.1"
"271472000","2121100","3291","1892.0"
"272552000","2121100","3292","1899.0"
"273631000","2121100","3290","1906.1"
"274711000","2121100","3291","1913.1"
"275791000","2121100","3291","1920.2"
"277124000","2121100","3290","1930.1"
"278209000","2121100","3290","1937.2"
"279288000","2025200","3290","1944.2"
"280368000","2025200","3290","1952.7"
"281447000","2025200","3290","1959.7"
"282782000","2025200","3290","1968.2"
"283862000","2025200","3291","1975.3"
"284941000","2025200","3291","1983.8"
"286020000","2025200","3290","1990.8"
"287098000","2081900","3290","1997.9"
"288438000","2081900","3291","2007.8"
"289517000","2081900","3290","2014.8"
"290597000","2081900","3290","2021.9"
"291676000","2081900","3291","2028.9"
"292756000","2081900","3291","2036.0"
"294090000","2081900","3290","2045.9"
"295169000","2067500","3290","2052.9"
"296248000","2067500","3290","2060.0"
"297327000","2067500","3290","2068.5"
"298411000","2067500","3290","2075.5"
"299746000","2067500","3290","2084.0"
"300825000","2067500","3291","2091.1"
"301904000","2067500","3290","2099.5"
"302983000","2080700","3291","2106.6"
"304063000","2080700","3290","2113.6"
"305403000","2080700","3290","2123.5"
"306482000","2080700","3290","2130.6"
"307562000","2080700","3290","2137.7"
"308647000","2080700","3290","2144.7"
"309726000","2080700","3291","2153.2"
"311061000","2065800","3291","2161.7"
"312140000","2065800","3290","2168.7"
"313219000","2065800","3291","2175.8"
"314299000","2065800","3290","2184.2"
"315378000","2065800","3290","2191.3"
"316711000","2065800","3290","2199.8"
"317796000","2065800","3291","2206.8"
"318875000","2080700","3290","2215.3"
"319955000","2080700","3290","2222.4"
"321035000","2080700","3290","2229.4"
"322370000","2080700","3291","2239.3"
"323449000","2080700","3290","2246.4"
"324527000","2080700","3290","2253.4"
"325606000","2080700","3291","2260.5"
"326685000","2026900","3290","2267.5"
"328025000","2026900","3290","2277.4"
"329104000","2026900","3290","2284.5"
"330183000","2026900","3291","2291.6"
"331263000","2026900","3290","2300.0"
"332343000","2026900","3290","2307.1"
"333677000","2026900","3290","2315.6"
"334756000","2067300","3291","2322.6"
"335835000","2067300","3291","2331.1"
"336915000","2067300","3290","2338.1"
"338000000","2067300","3291","2345.2"
"339335000","2067300","3291","2355.1"
"340414000","2067300","3290","2362.2"
"341493000","2067300","3290","2369.2"
"342572000","2080400","3290","2376.3"
"343652000","2080400","3291","2383.3"
"344987000","2080400","3290","2393.2"
"346066000","2080400","3290","2400.3"
"347149000","2080400","3290","2407.3"
"348233000","2080400","3290","2415.8"
"349312000","2080400","3290","2422.9"
"350647000","2066500","3290","2431.3"
"351727000","2066500","3291","2438.4"
"352806000","2066500","3290","2446.9"
"353885000","2066500","3290","2453.9"
"354964000","2066500","3291","2461.0"
"356299000","2066500","3291","2470.9"
"357378000","2066500","3290","2477.9"
"358463000","2080400","3290","2485.0"
"359542000","2080400","3290","2492.0"
"360621000","2080400","3290","2499.1"
"361956000","2080400","3290","2509.0"
"363035000","2080400","3290","2516.1"
"364115000","2080400","3290","2523.1"
"365193000","2080400","3290","2531.6"
"366272000","2081900","3290","2538.6"
"367606000","2081900","3289","2547.1"
"368690000","2081900","3290","2554.2"
"369770000","2081900","3290","2562.7"
"370850000","2081900","3290","2569.7"
"371929000","2081900","3290","2576.8"
"373263000","2081900","3291","2586.7"
"374342000","2067800","3290","2593.7"
"375420000","2067800","3289","2600.8"
"376499000","2067800","3290","2607.8"
"377578000","2067800","3290","2614.9"
"378919000","2067800","3290","2624.8"
"379998000","2067800","3289","2631.8"
"381077000","2067800","3290","2638.9"
"382156000","2080900","3290","2647.4"
"383235000","2080900","3289","2654.4"
"384569000","2080900","3289","2662.9"
"385648000","2080900","3290","2670.0"
"386727000","2080900","3290","2678.4"
"387814000","2080900","3290","2685.5"
"388891000","2080900","3290","2692.5"
"390231000","2066500","3291","2702.4"
"391309000","2066500","3290","2709.5"
"392388000","2066500","3290","2716.6"
"393467000","2066500","3290","2723.6"
"394547000","2066500","3290","2730.7"
"395882000","2066500","3290","2740.6"
"396960000","2066500","3290","2747.6"
"398045000","2025600","3291","2754.7"
"399124000","2025600","3290","2763.2"
"400203000","2025600","3290","2770.2"
"401538000","2025600","3290","2778.7"
"402617000","2025600","3291","2785.7"
"403696000","2025600","3290","2794.2"
"404777000","2025600","3290","2801.3"
"405856000","2081800","3291","2808.3"
"407191000","2081800","3291","2818.2"
"408276000","2081800","3290","2825.3"
"409354000","2081800","3290","2832.3"
"410432000","2081800","3290","2839.4"
"411511000","2081800","3290","2846.4"
"412845000","2081800","3290","2856.3"
"413924000","2068300","3290","2863.4"
"415002000","2068300","3290","2870.5"
"416081000","2068300","3290","2878.9"
"417160000","2068300","3289","2886.0"
"418500000","2068300","3289","2894.5"
"419579000","2068300","3290","2901.5"
"420658000","2068300","3290","2910.0"
"421738000","2080700","3290","2917.1"
"422817000","2080700","3290","2924.1"
"424152000","2080700","3291","2934.0"
"425232000","2080700","3290","2941.1"
"426311000","2080700","3290","2948.1"
"427391000","2080700","3290","2955.2"
"428476000","2080700","3290","2962.2"
"429810000","2067100","3290","2972.1"
"430890000","2067100","3290","2979.2"
"431974000","2067100","3290","2986.2"
"433053000","2067100","3290","2994.7"
"434132000","2067100","3290","3001.8"
"435466000","2067100","3289","3010.2"
"436545000","2067100","3290","3017.3"
"437625000","2080600","3290","3025.8"
"438710000","2080600","3290","3032.8"
"439789000","2080600","3290","3039.9"
"441124000","2080600","3291","3049.8"
"442203000","2080600","3290","3056.8"
"443282000","2080600","3289","3063.9"
"444361000","2080600","3290","3071.0"
"445440000","2025600","3290","3078.0"
"446775000","2025600","3290","3087.9"
"447860000","2025600","3289","3095.0"
"448938000","2025600","3290","3102.0"
"450018000","2025600","3290","3110.5"
"451097000","2025600","3289","3117.5"
"452431000","2025600","3289","3126.0"
"453510000","2121100","3290","3134.5"
"454590000","2121100","3289","3141.6"
"455669000","2121100","3289","3148.6"
"456749000","2121100","3290","3155.7"
"458090000","2121100","3290","3165.6"
"459169000","2121100","3289","3172.6"
"460248000","2121100","3289","3179.7"
"461327000","2024900","3290","3186.7"
"462407000","2024900","3290","3193.8"
"463742000","2024900","3289","3203.7"
"464821000","2024900","3289","3210.7"
"465901000","2024900","3290","3217.8"
