Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"206921000","2079500","3291","1487.0"
"208001000","2134300","3291","1494.1"
"209336000","2134300","3291","1504.0"
"210415000","2134300","3291","1511.0"
"211495000","2134300","3291","1518.1"
"212574000","2134300","3291","1526.5"
"213653000","2134300","3291","1533.6"
"214999000","2134300","3291","1543.5"
"216078000","2119200","3291","1550.6"
"217158000","2119200","3291","1557.6"
"218237000","2119200","3291","1566.1"
"219317000","2119200","3291","1573.1"
"220651000","2119200","3291","1583.0"
"221729000","2119200","3291","1590.1"
"222808000","2119200","3290","1597.2"
"223888000","2137100","3291","1605.6"
"224974000","2137100","3291","1612.7"
"226309000","2137100","3291","1622.6"
"227390000","2137100","3290","1629.6"
"228469000","2137100","3291","1636.7"
"229550000","2137100","3291","1645.2"
"230629000","2137100","3291","1652.2"
"231965000","2119400","3291","1662.1"
"233045000","2119400","3291","1669.2"
"234130000","2119400","3291","1676.2"
"235210000","2119400","3291","1684.7"
"236289000","2119400","3291","1691.8"
"237625000","2119400","3291","1701.7"
"238705000","2119400","3291","1708.7"
"239784000","2079500","3290","1715.8"
"240863000","2079500","3290","1724.3"
"241943000","2079500","3291","1731.3"
"243276000","2079500","3290","1741.2"
"244362000","2079500","3290","1748.3"
"245441000","2079500","3290","1755.3"
"246520000","2079500","3290","1763.8"
"247601000","2135200","3290","1770.9"
"248936000","2135200","3290","1780.7"
"250016000","2135200","3290","1787.8"
"251094000","2135200","3291","1794.9"
"252174000","2135200","3290","1803.3"
"253253000","2135200","3290","1810.4"
"254594000","2135200","3290","1820.3"
"255674000","2120400","3290","1827.3"
"256759000","2120400","3290","1834.4"
"257840000","2120400","3290","1842.9"
"258920000","2120400","3290","1849.9"
"260256000","2120400","3291","1859.8"
"261335000","2120400","3291","1866.9"
"262415000","2120400","3290","1873.9"
"263495000","2134100","3290","1882.4"
"264580000","2134100","3290","1889.5"
"265914000","2134100","3290","1899.4"
"266993000","2134100","3289","1906.4"
"268072000","2134100","3291","1913.5"
"269152000","2134100","3290","1922.0"
"270232000","2134100","3290","1929.0"
"271567000","2120500","3291","1938.9"
"272646000","2120500","3291","1946.0"
"273725000","2120500","3290","1953.0"
"274810000","2120500","3290","1961.5"
"275890000","2120500","3290","1968.6"
"277224000","2120500","3290","1978.5"
"278304000","2120500","3290","1985.5"
"279384000","2079900","3291","1992.6"
"280464000","2079900","3290","2001.0"
"281544000","2079900","3290","2008.1"
"282880000","2079900","3291","2018.0"
"283959000","2079900","3291","2025.1"
"285043000","2079900","3290","2033.5"
"286123000","2079900","3290","2040.6"
"287203000","2134800","3290","2047.6"
"288537000","2134800","3290","2057.5"
"289617000","2134800","3290","2064.6"
"290696000","2134800","3290","2071.7"
"291776000","2134800","3290","2080.1"
"292855000","2134800","3290","2087.2"
"294196000","2134800","3290","2097.1"
"295276000","2120400","3290","2104.1"
"296354000","2120400","3290","2111.2"
"297433000","2120400","3290","2119.7"
