Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"140119000","2014700","3289","985.4"
"141454000","2014700","3289","993.9"
"142534000","2014700","3290","1000.9"
"143613000","2014700","3290","1008.0"
"144692000","2080200","3289","1016.5"
"145772000","2080200","3289","1023.5"
"147113000","2080200","3290","1032.0"
"148193000","2080200","3289","1039.1"
"149273000","2080200","3290","1047.5"
"150353000","2080200","3290","1054.6"
"151433000","2080200","3290","1061.7"
"152768000","2012800","3290","1070.1"
"153848000","2012800","3290","1077.2"
"154928000","2012800","3290","1085.7"
"156008000","2012800","3290","1092.7"
"157094000","2012800","3290","1099.8"
"158429000","2012800","3291","1108.2"
"159510000","2012800","3290","1116.7"
"160589000","2079200","3290","1123.8"
"161668000","2079200","3290","1130.8"
"162748000","2079200","3290","1137.9"
"164087000","2079200","3290","1146.4"
"165168000","2079200","3290","1154.8"
"166247000","2079200","3290","1161.9"
"167333000","2079200","3290","1169.0"
"168412000","2023200","3290","1176.0"
"169748000","2023200","3290","1185.9"
"170828000","2023200","3290","1193.0"
"171908000","2023200","3290","1200.0"
"172987000","2023200","3290","1207.1"
"174068000","2023200","3290","1214.1"
"175403000","2023200","3290","1224.0"
"176482000","2067600","3290","1231.1"
"177568000","2067600","3290","1238.1"
"178647000","2067600","3290","1245.2"
"179727000","2067600","3290","1253.7"
"181063000","2067600","3290","1262.1"
"182141000","2067600","3290","1269.2"
"183221000","2067600","3290","1276.3"
"184302000","2024200","3290","1283.3"
"185381000","2024200","3290","1291.8"
"186716000","2024200","3291","1300.3"
"187801000","2024200","3290","1307.3"
"188881000","2024200","3290","1314.4"
"189961000","2024200","3290","1322.9"
"191041000","2024200","3290","1329.9"
"192375000","2066800","3290","1338.4"
"193456000","2066800","3290","1345.4"
"194536000","2066800","3290","1352.5"
"195615000","2066800","3290","1361.0"
"196695000","2066800","3290","1368.0"
"198034000","2066800","3290","1376.5"
"199114000","2066800","3290","1383.6"
"200194000","2079700","3290","1392.0"
"201274000","2079700","3290","1399.1"
"202354000","2079700","3290","1406.2"
"203689000","2079700","3290","1414.6"
"204769000","2079700","3290","1421.7"
"205854000","2079700","3290","1430.2"
"206939000","2079700","3289","1437.2"
"208019000","2022700","3290","1444.3"
"209355000","2022700","3290","1452.7"
"210434000","2022700","3289","1461.2"
"211514000","2022700","3289","1468.3"
"212592000","2022700","3289","1475.3"
"213672000","2022700","3289","1482.4"
"215007000","2022700","3289","1490.9"
"216086000","2068500","3289","1499.3"
"217172000","2068500","3289","1506.4"
"218250000","2068500","3289","1513.5"
"219330000","2068500","3289","1520.5"
"220665000","2068500","3289","1530.4"
"221746000","2068500","3288","1537.5"
"222825000","2068500","3288","1544.5"
"223904000","2024600","3289","1551.6"
"224985000","2024600","3289","1558.6"
"226320000","2024600","3288","1568.5"
"227405000","2024600","3288","1575.6"
"228485000","2024600","3289","1582.6"
"229565000","2024600","3288","1589.7"
"230645000","2024600","3289","1596.8"
"231980000","2066300","3289","1606.6"
"233060000","2066300","3289","1613.7"
"234140000","2066300","3289","1620.8"
"235220000","2066300","3289","1627.8"
"236301000","2066300","3289","1636.3"
"237640000","2066300","3289","1644.8"
"238720000","2066300","3289","1651.8"
"239801000","2023900","3289","1658.9"
"240880000","2023900","3289","1667.4"
"241959000","2023900","3289","1674.4"
"243295000","2023900","3288","1682.9"
"244375000","2023900","3289","1689.9"
"245456000","2023900","3289","1697.0"
"246535000","2023900","3289","1705.5"
"247625000","2078000","3288","1712.5"
"248959000","2078000","3288","1721.0"
"250038000","2078000","3288","1728.1"
"251118000","2078000","3288","1735.1"
"252199000","2078000","3288","1743.6"
"253279000","2078000","3288","1750.7"
"254613000","2078000","3288","1759.1"
"255693000","2015000","3289","1766.2"
"256774000","2015000","3289","1774.7"
"257859000","2015000","3289","1781.7"
"258939000","2015000","3289","1788.8"
"260274000","2015000","3289","1797.2"
"261354000","2015000","3289","1805.7"
"262434000","2015000","3289","1812.8"
"263512000","2079400","3289","1819.8"
"264591000","2079400","3289","1826.9"
"265926000","2079400","3289","1835.4"
"267012000","2079400","3289","1843.8"
"268092000","2079400","3289","1850.9"
"269172000","2079400","3290","1858.0"
"270253000","2079400","3289","1865.0"
"271588000","2066300","3290","1874.9"
"272668000","2066300","3290","1882.0"
"273748000","2066300","3290","1889.0"
"274828000","2066300","3290","1896.1"
"275908000","2066300","3290","1903.1"
"277249000","2066300","3290","1913.0"
"278329000","2066300","3290","1920.1"
"279408000","2024100","3290","1927.1"
"280488000","2024100","3290","1934.2"
"281568000","2024100","3290","1941.2"
"282903000","2024100","3290","1951.1"
"283982000","2024100","3291","1958.2"
"285062000","2024100","3290","1965.3"
"286142000","2024100","3291","1972.3"
"287227000","2079400","3290","1980.8"
"288562000","2079400","3290","1989.3"
"289646000","2079400","3290","1996.3"
"290726000","2079400","3290","2003.4"
"291806000","2079400","3290","2010.4"
"292885000","2079400","3290","2018.9"
"294220000","2079400","3290","2027.4"
"295300000","2013800","3290","2034.4"
"296380000","2013800","3290","2041.5"
"297465000","2013800","3290","2050.0"
"298545000","2013800","3290","2057.0"
"299880000","2013800","3290","2065.5"
"300960000","2013800","3290","2072.6"
"302041000","2013800","3291","2079.6"
"303120000","2079200","3291","2088.1"
"304200000","2079200","3291","2095.1"
"305534000","2079200","3291","2103.6"
"306614000","2079200","3292","2110.7"
"307700000","2079200","3292","2119.2"
"308781000","2079200","3292","2126.2"
"309860000","2079200","3292","2133.3"
"311195000","2013100","3292","2141.7"
"312275000","2013100","3291","2150.2"
"313355000","2013100","3291","2157.3"
"314434000","2013100","3291","2164.3"
"315514000","2013100","3291","2171.4"
"316849000","2013100","3290","2179.9"
"317934000","2013100","3291","2188.3"
"319015000","2079200","3291","2195.4"
"320095000","2079200","3291","2202.4"
"321174000","2079200","3291","2209.5"
"322509000","2079200","3291","2219.4"
"323590000","2079200","3291","2226.5"
"324669000","2079200","3291","2233.5"
"325750000","2079200","3291","2240.6"
"326830000","2025400","3291","2247.6"
"328170000","2025400","3291","2257.5"
"329250000","2025400","3291","2264.6"
"330329000","2025400","3291","2271.6"
"331414000","2025400","3291","2278.7"
"332494000","2025400","3291","2285.7"
"333830000","2025400","3291","2295.6"
"334909000","2065300","3291","2302.7"
"335989000","2065300","3291","2309.7"
"337074000","2065300","3291","2316.8"
"338154000","2065300","3292","2323.9"
"339490000","2065300","3291","2333.8"
"340569000","2065300","3291","2340.8"
"341649000","2065300","3291","2347.9"
"342729000","2024100","3291","2354.9"
"343809000","2024100","3291","2363.4"
"345144000","2024100","3291","2371.9"
"346224000","2024100","3291","2378.9"
"347309000","2024100","3291","2386.0"
"348389000","2024100","3291","2393.0"
"349469000","2024100","3291","2401.5"
"350803000","2066800","3291","2410.0"
"351883000","2066800","3291","2417.0"
"352963000","2066800","3291","2424.1"
"354043000","2066800","3291","2432.6"
"355122000","2066800","3291","2439.6"
"356457000","2066800","3291","2448.1"
"357543000","2066800","3291","2455.2"
"358624000","2079000","3291","2463.6"
"359704000","2079000","3291","2470.7"
"360784000","2079000","3291","2477.8"
"362119000","2079000","3291","2486.2"
"363200000","2079000","3290","2493.3"
"364279000","2079000","3290","2501.8"
"365358000","2079000","3290","2508.8"
"366438000","2025600","3291","2515.9"
"367779000","2025600","3290","2524.3"
"368859000","2025600","3290","2531.4"
"369938000","2025600","3290","2539.9"
"371018000","2025600","3290","2546.9"
"372097000","2025600","3290","2554.0"
"373437000","2025600","3290","2562.5"
"374518000","2065300","3290","2570.9"
"375597000","2065300","3290","2578.0"
"376677000","2065300","3290","2585.1"
"377763000","2065300","3290","2592.1"
"379099000","2065300","3290","2600.6"
"380178000","2065300","3290","2609.1"
"381258000","2065300","3290","2616.1"
"382336000","2024400","3290","2623.2"
"383416000","2024400","3290","2630.2"
"384752000","2024400","3290","2640.1"
"385832000","2024400","3290","2647.2"
"386917000","2024400","3290","2654.2"
"387997000","2024400","3290","2661.3"
"389076000","2024400","3290","2668.4"
"390411000","2066500","3290","2678.2"
"391491000","2066500","3290","2685.3"
"392571000","2066500","3290","2692.4"
"393650000","2066500","3290","2699.4"
"394731000","2066500","3289","2706.5"
"396065000","2066500","3289","2716.4"
"397151000","2066500","3290","2723.4"
"398231000","2024200","3289","2730.5"
"399311000","2024200","3290","2737.5"
"400390000","2024200","3289","2744.6"
"401726000","2024200","3289","2754.5"
"402806000","2024200","3289","2761.5"
"403885000","2024200","3289","2768.6"
"404965000","2024200","3289","2775.7"
"406045000","2080700","3290","2784.1"
"407385000","2080700","3290","2792.6"
"408464000","2080700","3289","2799.7"
"409544000","2080700","3290","2806.7"
"410624000","2080700","3289","2813.8"
"411704000","2080700","3289","2822.3"
"413039000","2080700","3289","2830.7"
"414118000","2013600","3289","2837.8"
"415203000","2013600","3289","2844.8"
"416283000","2013600","3290","2853.3"
"417369000","2013600","3290","2860.4"
"418704000","2013600","3289","2868.8"
"419783000","2013600","3290","2875.9"
"420864000","2013600","3289","2884.4"
"421943000","2077800","3289","2891.4"
"423023000","2077800","3289","2898.5"
"424359000","2077800","3290","2907.0"
"425439000","2077800","3290","2914.0"
"426519000","2077800","3290","2922.5"
"427605000","2077800","3290","2929.6"
"428683000","2077800","3290","2936.6"
"430019000","2012900","3290","2945.1"
"431099000","2012900","3290","2953.6"
"432180000","2012900","3290","2960.6"
"433259000","2012900","3290","2967.7"
"434340000","2012900","3290","2974.7"
"435675000","2012900","3290","2983.2"
"436755000","2012900","3290","2991.7"
"437840000","2078800","3290","2998.7"
"438920000","2078800","3290","3005.8"
"440000000","2078800","3290","3012.9"
"441335000","2078800","3290","3022.7"
"442416000","2078800","3290","3029.8"
"443495000","2078800","3290","3036.9"
"444575000","2078800","3290","3043.9"
"445655000","2025600","3290","3051.0"
"446996000","2025600","3290","3060.9"
"448076000","2025600","3290","3067.9"
"449156000","2025600","3291","3075.0"
"450236000","2025600","3291","3082.0"
"451316000","2025600","3291","3089.1"
"452651000","2025600","3291","3099.0"
"453730000","2066300","3291","3106.0"
"454810000","2066300","3291","3113.1"
"455890000","2066300","3291","3120.2"
"456981000","2066300","3290","3127.2"
"458321000","2066300","3291","3137.1"
"459399000","2066300","3291","3144.2"
"460479000","2066300","3290","3151.2"
"461559000","2021900","3291","3158.3"
"462638000","2021900","3291","3165.3"
"463974000","2021900","3291","3175.2"
"465053000","2021900","3291","3182.3"
"466133000","2021900","3291","3189.3"
"467218000","2021900","3290","3196.4"
"468298000","2021900","3291","3204.9"
"469634000","2066500","3291","3213.3"
"470713000","2066500","3290","3220.4"
"471793000","2066500","3291","3227.5"
"472872000","2066500","3291","3234.5"
"473952000","2066500","3291","3243.0"
"475287000","2066500","3291","3251.5"
"476367000","2066500","3291","3258.5"
"477453000","2024200","3291","3265.6"
"478533000","2024200","3291","3274.1"
"479613000","2024200","3291","3281.1"
"480947000","2024200","3290","3289.6"
"482027000","2024200","3290","3296.6"
"483107000","2024200","3290","3303.7"
"484186000","2024200","3291","3312.2"
"485266000","2081100","3291","3319.2"
"486601000","2081100","3291","3327.7"
"487687000","2081100","3290","3334.8"
"488766000","2081100","3291","3343.2"
"489847000","2081100","3291","3350.3"
"490927000","2081100","3291","3357.3"
"492262000","2081100","3291","3365.8"
"493342000","2012900","3291","3372.9"
"494421000","2012900","3291","3381.4"
"495501000","2012900","3291","3388.4"
"496579000","2012900","3290","3395.5"
"497919000","2012900","3290","3403.9"
"499005000","2012900","3291","3411.0"
"500084000","2012900","3291","3419.5"
"501164000","2078700","3291","3426.5"
"502244000","2078700","3291","3433.6"
"503579000","2078700","3290","3442.1"
"504658000","2078700","3290","3450.5"
"505739000","2078700","3290","3457.6"
"506819000","2078700","3290","3464.6"
"507904000","2078700","3290","3471.7"
"509240000","2066200","3290","3481.6"
"510321000","2066200","3290","3488.7"
"511401000","2066200","3290","3495.7"
"512480000","2066200","3290","3502.8"
"513561000","2066200","3290","3509.8"
"514896000","2066200","3290","3519.7"
"515976000","2066200","3290","3526.8"
"517062000","2023700","3291","3533.8"
"518142000","2023700","3291","3540.9"
"519222000","2023700","3290","3547.9"
"520557000","2023700","3291","3557.8"
"521636000","2023700","3291","3564.9"
"522715000","2023700","3291","3571.9"
"523796000","2023700","3291","3579.0"
"524876000","2025600","3290","3586.1"
"526212000","2025600","3291","3596.0"
"527296000","2025600","3291","3603.0"
"528375000","2025600","3290","3610.1"
"529455000","2025600","3291","3617.1"
"530535000","2025600","3290","3624.2"
"531870000","2025600","3291","3634.1"
"532950000","2066700","3291","3641.1"
"534030000","2066700","3290","3648.2"
"535110000","2066700","3290","3655.2"
"536190000","2066700","3290","3662.3"
"537531000","2066700","3291","3672.2"
"538612000","2066700","3290","3679.2"
"539691000","2066700","3290","3686.3"
"540775000","2022900","3290","3693.4"
"541855000","2022900","3290","3701.8"
"543190000","2022900","3290","3710.3"
"544270000","2022900","3290","3717.4"
"545351000","2022900","3290","3724.4"
"546430000","2022900","3290","3731.5"
"547516000","2022900","3291","3740.0"
"548851000","2066200","3290","3748.4"
"549931000","2066200","3291","3755.5"
"551011000","2066200","3290","3762.5"
"552090000","2066200","3291","3769.6"
"553170000","2066200","3291","3778.1"
"554504000","2066200","3291","3786.5"
"555584000","2066200","3291","3793.6"
"556664000","2025900","3291","3800.7"
"557750000","2025900","3292","3809.1"
"558830000","2025900","3292","3816.2"
"560165000","2025900","3291","3824.7"
"561245000","2025900","3291","3831.7"
"562325000","2025900","3291","3838.8"
"563405000","2025900","3292","3847.3"
"564485000","2079000","3292","3854.3"
"565820000","2079000","3292","3862.8"
"566905000","2079000","3292","3869.8"
"567985000","2079000","3292","3876.9"
"569065000","2079000","3292","3885.4"
"570144000","2079000","3292","3892.4"
"571479000","2079000","3291","3900.9"
"572559000","2013300","3292","3908.0"
"573639000","2013300","3292","3915.0"
"574718000","2013300","3291","3923.5"
"575798000","2013300","3292","3930.6"
"577138000","2013300","3291","3939.0"
"578217000","2013300","3291","3946.1"
"579297000","2013300","3291","3954.6"
"580377000","2079700","3291","3961.6"
"581458000","2079700","3291","3968.7"
"582798000","2079700","3291","3977.1"
"583879000","2079700","3291","3984.2"
"584959000","2079700","3292","3992.7"
"586038000","2079700","3291","3999.7"
"587124000","2079700","3291","4006.8"
"588459000","2011500","3291","4015.3"
"589539000","2011500","3291","4023.7"
"590619000","2011500","3291","4030.8"
"591698000","2011500","3291","4037.9"
"592778000","2011500","3292","4044.9"
"594114000","2011500","3292","4053.4"
"595194000","2011500","3292","4061.9"
"596274000","2080600","3292","4068.9"
"597358000","2080600","3292","4076.0"
"598438000","2080600","3292","4083.0"
"599773000","2080600","3292","4091.5"
"600852000","2080600","3292","4100.0"
"601933000","2080600","3292","4107.0"
"603012000","2080600","3291","4114.1"
"604093000","2024400","3291","4121.2"
"605428000","2024400","3292","4129.6"
"606507000","2024400","3291","4138.1"
"607592000","2024400","3291","4145.2"
"608672000","2024400","3291","4152.2"
"609751000","2024400","3290","4159.3"
"611086000","2024400","3291","4169.2"
"612166000","2066800","3291","4176.2"
"613246000","2066800","3291","4183.3"
"614326000","2066800","3291","4190.3"
"615406000","2066800","3290","4197.4"
"616741000","2066800","3291","4207.3"
"617826000","2066800","3291","4214.3"
"618906000","2066800","3291","4221.4"
"619986000","2024100","3291","4228.5"
"621065000","2024100","3290","4235.5"
"622400000","2024100","3291","4245.4"
"623479000","2024100","3291","4252.5"
"624564000","2024100","3291","4259.5"
"625644000","2024100","3290","4266.6"
"626724000","2024100","3290","4273.6"
"628065000","2065500","3290","4283.5"
"629145000","2065500","3290","4290.6"
"630224000","2065500","3290","4297.6"
"631304000","2065500","3290","4304.7"
"632383000","2065500","3291","4311.7"
"633719000","2065500","3291","4321.6"
"634799000","2065500","3291","4328.7"
"635878000","2025900","3291","4335.8"
"636965000","2025900","3291","4342.8"
"638045000","2025900","3292","4351.3"
"639380000","2025900","3291","4359.8"
"640459000","2025900","3291","4366.8"
"641539000","2025900","3291","4373.9"
"642619000","2025900","3291","4382.4"
"643699000","2079000","3291","4389.4"
"645035000","2079000","3291","4397.9"
"646114000","2079000","3291","4404.9"
"647200000","2079000","3291","4412.0"
"648280000","2079000","3291","4420.5"
"649360000","2079000","3291","4427.5"
"650695000","2079000","3290","4436.0"
"651775000","2012900","3291","4443.1"
"652855000","2012900","3290","4450.1"
"653935000","2012900","3291","4458.6"
"655015000","2012900","3291","4465.6"
"656350000","2012900","3290","4474.1"
"657435000","2012900","3291","4481.2"
"658515000","2012900","3291","4489.7"
"659595000","2079200","3291","4496.7"
"660675000","2079200","3291","4503.8"
"662009000","2079200","3291","4512.2"
"663090000","2079200","3291","4519.3"
"664170000","2079200","3292","4527.8"
"665250000","2079200","3291","4534.8"
"666329000","2079200","3292","4541.9"
"667675000","2011800","3291","4550.4"
"668755000","2011800","3292","4558.8"
"669835000","2011800","3292","4565.9"
"670913000","2011800","3291","4572.9"
"671993000","2011800","3291","4580.0"
"673328000","2011800","3291","4589.9"
"674407000","2011800","3291","4597.0"
"675487000","2081200","3291","4604.0"
"676566000","2081200","3291","4611.1"
"677652000","2081200","3291","4618.1"
"678986000","2081200","3291","4628.0"
"680065000","2081200","3291","4635.1"
"681145000","2081200","3291","4642.1"
"682224000","2081200","3291","4649.2"
"683305000","2024700","3290","4656.2"
"684640000","2024700","3291","4666.1"
"685719000","2024700","3291","4673.2"
"686799000","2024700","3291","4680.2"
"687885000","2024700","3291","4687.3"
"688964000","2024700","3291","4694.4"
"690299000","2024700","3291","4704.3"
"691378000","2066800","3291","4711.3"
"692458000","2066800","3291","4718.4"
"693538000","2066800","3291","4725.4"
"694617000","2066800","3291","4732.5"
"695952000","2066800","3291","4742.4"
"697038000","2066800","3291","4749.4"
"698118000","2066800","3291","4756.5"
"699199000","2024100","3291","4763.5"
"700278000","2024100","3291","4772.0"
"701613000","2024100","3291","4780.5"
"702692000","2024100","3291","4787.5"
"703771000","2024100","3291","4794.6"
"704850000","2024100","3291","4801.7"
"705931000","2024100","3291","4810.1"
"707272000","2066800","3291","4818.6"
"708365000","2066800","3291","4825.7"
"709444000","2066800","3292","4832.7"
"710523000","2066800","3291","4841.2"
"711603000","2066800","3291","4848.3"
"712938000","2066800","3292","4856.7"
"714018000","2066800","3290","4863.8"
"715098000","2077600","3291","4872.3"
"716178000","2077600","3291","4879.3"
"717264000","2077600","3291","4886.4"
"718598000","2077600","3290","4894.8"
"719677000","2077600","3290","4901.9"
"720758000","2077600","3290","4910.4"
"721837000","2077600","3291","4917.4"
"722918000","2024200","3290","4924.5"
"724252000","2024200","3290","4933.0"
"725332000","2024200","3290","4941.4"
"726412000","2024200","3290","4948.5"
"727497000","2024200","3290","4955.6"
"728577000","2024200","3290","4962.6"
"729913000","2024200","3290","4971.1"
"730993000","2066300","3290","4979.6"
"732073000","2066300","3290","4986.6"
"733154000","2066300","3290","4993.7"
"734234000","2066300","3291","5000.7"
"735569000","2066300","3291","5010.6"
"736647000","2066300","3291","5017.7"
"737733000","2066300","3291","5024.7"
"738813000","2024100","3291","5031.8"
"739894000","2024100","3291","5038.9"
"741228000","2024100","3291","5048.7"
"742307000","2024100","3291","5055.8"
"743386000","2024100","3291","5062.9"
"744466000","2024100","3291","5069.9"
"745547000","2024100","3291","5077.0"
"746887000","2066800","3291","5086.9"
"747967000","2066800","3291","5093.9"
"749046000","2066800","3291","5101.0"
"750127000","2066800","3291","5108.0"
"751211000","2066800","3291","5115.1"
"752546000","2066800","3291","5125.0"
"753627000","2066800","3291","5132.0"
"754706000","2024400","3291","5139.1"
"755786000","2024400","3292","5146.2"
"756866000","2024400","3291","5154.6"
"758206000","2024400","3291","5163.1"
"759286000","2024400","3291","5170.2"
"760367000","2024400","3291","5177.2"
"761447000","2024400","3291","5185.7"
"762527000","2079000","3291","5192.8"
"763862000","2079000","3291","5201.2"
"764941000","2079000","3291","5208.3"
"766022000","2079000","3291","5215.3"
"767107000","2079000","3291","5223.8"
"768187000","2079000","3291","5230.9"
"769522000","2079000","3291","5239.3"
"770601000","2013300","3291","5246.4"
"771680000","2013300","3291","5253.5"
"772760000","2013300","3290","5261.9"
"773840000","2013300","3290","5269.0"
"775175000","2013300","3291","5277.5"
"776256000","2013300","3291","5284.5"
"777342000","2013300","3291","5293.0"
"778422000","2079000","3291","5300.1"
"779500000","2079000","3291","5307.1"
"780835000","2079000","3291","5315.6"
"781915000","2079000","3291","5324.1"
"782996000","2079000","3291","5331.1"
"784075000","2079000","3291","5338.2"
"785155000","2079000","3291","5345.2"
"786491000","2014600","3291","5353.7"
"787575000","2014600","3291","5362.2"
"788655000","2014600","3291","5369.2"
"789734000","2014600","3291","5376.3"
"790814000","2014600","3291","5383.4"
"792148000","2014600","3291","5393.2"
"793233000","2014600","3291","5400.3"
"794312000","2078800","3291","5407.4"
"795392000","2078800","3291","5414.4"
"796473000","2078800","3291","5421.5"
"797814000","2078800","3291","5431.4"
"798893000","2078800","3291","5438.4"
"799973000","2078800","3291","5445.5"
"801053000","2078800","3291","5452.5"
"802134000","2023700","3291","5459.6"
"803468000","2023700","3291","5469.5"
"804548000","2023700","3291","5476.5"
"805627000","2023700","3291","5483.6"
"806707000","2023700","3291","5490.7"
"807792000","2023700","3291","5497.7"
"809128000","2023700","3291","5507.6"
"810208000","2066500","3291","5514.7"
"811288000","2066500","3291","5521.7"
"812369000","2066500","3290","5528.8"
"813449000","2066500","3291","5537.2"
"814784000","2066500","3291","5545.7"
"815864000","2066500","3291","5552.8"
"816949000","2066500","3291","5559.8"
"818029000","2023900","3290","5566.9"
"819110000","2023900","3291","5575.4"
"820444000","2023900","3291","5583.8"
"821524000","2023900","3290","5590.9"
"822603000","2023900","3291","5597.9"
"823683000","2023900","3291","5606.4"
"824763000","2023900","3291","5613.5"
"826097000","2068300","3291","5622.0"
"827182000","2068300","3291","5629.0"
"828262000","2068300","3291","5636.1"
"829342000","2068300","3291","5644.5"
"830421000","2068300","3291","5651.6"
"831755000","2068300","3290","5660.1"
"832835000","2068300","3290","5667.1"
"833915000","2024700","3290","5674.2"
"834999000","2024700","3291","5682.7"
"836079000","2024700","3291","5689.7"
"837418000","2024700","3290","5698.2"
"838498000","2024700","3291","5705.2"
"839579000","2024700","3291","5713.7"
"840658000","2024700","3291","5720.8"
"841739000","2078200","3291","5727.8"
"843074000","2078200","3291","5736.3"
"844153000","2078200","3291","5744.8"
"845232000","2078200","3291","5751.8"
"846312000","2078200","3291","5758.9"
"847398000","2078200","3291","5766.0"
"848733000","2078200","3290","5774.4"
"849813000","2066700","3291","5782.9"
"850893000","2066700","3291","5790.0"
"851973000","2066700","3291","5797.0"
"853052000","2066700","3291","5804.1"
"854388000","2066700","3291","5812.6"
"855469000","2066700","3291","5821.0"
"856548000","2066700","3291","5828.1"
"857632000","2024200","3290","5835.1"
"858712000","2024200","3291","5842.2"
"860047000","2024200","3291","5852.1"
"861127000","2024200","3290","5859.1"
"862207000","2024200","3290","5866.2"
"863287000","2024200","3291","5873.3"
"864367000","2024200","3290","5880.3"
"865702000","2067800","3291","5890.2"
"866782000","2067800","3291","5897.3"
"867868000","2067800","3290","5904.3"
"868948000","2067800","3291","5911.4"
"870027000","2067800","3290","5918.4"
"871362000","2067800","3291","5928.3"
"872441000","2067800","3291","5935.4"
"873520000","2024600","3290","5942.4"
"874600000","2024600","3291","5949.5"
"875680000","2024600","3290","5956.6"
"877026000","2024600","3290","5966.4"
"878105000","2024600","3291","5973.5"
"879186000","2024600","3290","5980.6"
"880265000","2024600","3290","5987.6"
"881345000","2022900","3291","5994.7"
"882680000","2022900","3291","6004.6"
