Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"206924000","2079200","3290","1441.5"
"208004000","2024400","3290","1448.5"
"209343000","2024400","3290","1458.4"
"210423000","2024400","3290","1465.5"
"211503000","2024400","3290","1472.5"
"212582000","2024400","3290","1479.6"
"213663000","2024400","3289","1486.7"
"215003000","2024400","3290","1496.6"
"216082000","2065700","3290","1503.6"
"217162000","2065700","3290","1510.7"
"218242000","2065700","3290","1517.7"
"219322000","2065700","3290","1526.2"
"220658000","2065700","3290","1534.7"
"221738000","2065700","3290","1541.7"
"222818000","2065700","3289","1548.8"
"223898000","2080200","3290","1557.3"
"224983000","2080200","3290","1564.3"
"226318000","2080200","3290","1572.8"
"227398000","2080200","3289","1579.8"
"228478000","2080200","3289","1588.3"
"229557000","2080200","3289","1595.4"
"230637000","2080200","3289","1602.4"
"231972000","2013300","3289","1610.9"
"233053000","2013300","3289","1618.0"
"234132000","2013300","3289","1626.4"
"235218000","2013300","3289","1633.5"
"236298000","2013300","3289","1640.6"
"237633000","2013300","3290","1649.0"
"238714000","2013300","3290","1657.5"
"239793000","2079000","3290","1664.6"
"240874000","2079000","3290","1671.6"
"241954000","2079000","3290","1678.7"
"243289000","2079000","3290","1688.6"
"244374000","2079000","3290","1695.6"
"245453000","2079000","3290","1702.7"
"246533000","2079000","3290","1709.7"
"247612000","2024400","3290","1716.8"
"248947000","2024400","3290","1726.7"
"250027000","2024400","3290","1733.7"
"251111000","2024400","3290","1740.8"
"252191000","2024400","3289","1747.9"
"253271000","2024400","3290","1756.3"
"254612000","2024400","3290","1764.8"
"255691000","2065500","3290","1771.9"
"256771000","2065500","3290","1778.9"
"257851000","2065500","3291","1787.4"
"258931000","2065500","3291","1794.5"
"260265000","2065500","3290","1802.9"
"261345000","2065500","3290","1810.0"
"262424000","2065500","3291","1818.5"
"263505000","2080900","3291","1825.5"
"264589000","2080900","3290","1832.6"
"265925000","2080900","3290","1841.0"
"267005000","2080900","3291","1848.1"
"268085000","2080900","3291","1856.6"
"269165000","2080900","3290","1863.6"
"270244000","2080900","3291","1870.7"
"271580000","2013100","3291","1879.2"
"272660000","2013100","3291","1887.6"
"273740000","2013100","3291","1894.7"
"274825000","2013100","3291","1901.8"
"275905000","2013100","3290","1908.8"
"277240000","2013100","3291","1918.7"
"278319000","2013100","3291","1925.8"
"279400000","2079200","3291","1932.8"
"280479000","2079200","3291","1939.9"
"281559000","2079200","3291","1946.9"
"282893000","2079200","3292","1956.8"
"283972000","2079200","3291","1963.9"
"285058000","2079200","3291","1970.9"
"286139000","2079200","3292","1978.0"
"287219000","2079500","3292","1986.5"
"288554000","2079500","3292","1994.9"
"289633000","2079500","3292","2002.0"
"290713000","2079500","3292","2009.1"
"291793000","2079500","3292","2017.5"
"292921000","2079500","3291","2024.6"
"294255000","2079500","3291","2033.1"
"295341000","2054300","3291","2041.5"
"296421000","2054300","3291","2048.6"
"297500000","2054300","3291","2055.7"
"298580000","2054300","3291","2062.7"
"299915000","2054300","3291","2072.6"
"300995000","2054300","3291","2079.7"
"302075000","2054300","3291","2086.7"
"303155000","2025700","3291","2093.8"
"304235000","2025700","3291","2100.8"
"305575000","2025700","3291","2110.7"
"306654000","2025700","3291","2117.8"
"307734000","2025700","3291","2124.8"
"308813000","2025700","3291","2131.9"
"309893000","2025700","3291","2140.4"
"311228000","2066800","3290","2148.8"
"312307000","2066800","3291","2155.9"
"313386000","2066800","3290","2163.0"
"314472000","2066800","3290","2170.0"
"315552000","2066800","3290","2178.5"
"316887000","2066800","3290","2187.0"
"317966000","2066800","3290","2194.0"
"319046000","2024600","3291","2201.1"
"320126000","2024600","3291","2209.6"
"321206000","2024600","3291","2216.6"
"322540000","2024600","3290","2225.1"
"323619000","2024600","3291","2232.1"
"324703000","2024600","3291","2240.6"
"325784000","2024600","3291","2247.7"
"326864000","2079900","3291","2254.7"
"328199000","2079900","3291","2263.2"
"329280000","2079900","3291","2271.7"
"330359000","2079900","3291","2278.7"
"331439000","2079900","3291","2285.8"
"332518000","2079900","3292","2292.9"
"333854000","2079900","3291","2302.7"
"334944000","2065200","3291","2309.8"
"336024000","2065200","3291","2316.9"
"337103000","2065200","3291","2323.9"
"338184000","2065200","3290","2331.0"
"339518000","2065200","3291","2340.9"
"340598000","2065200","3291","2347.9"
"341678000","2065200","3290","2355.0"
"342758000","2025700","3290","2362.0"
"343838000","2025700","3290","2370.5"
"345179000","2025700","3290","2379.0"
"346259000","2025700","3290","2386.0"
"347340000","2025700","3289","2393.1"
"348420000","2025700","3290","2400.2"
"349500000","2025700","3290","2408.6"
"350836000","2065700","3290","2417.1"
"351916000","2065700","3290","2424.2"
"352996000","2065700","3291","2431.2"
"354076000","2065700","3291","2439.7"
"355162000","2065700","3291","2446.8"
"356497000","2065700","3291","2455.2"
"357578000","2065700","3291","2462.3"
"358657000","2078800","3291","2470.8"
"359737000","2078800","3291","2477.8"
"360815000","2078800","3291","2484.9"
"362150000","2078800","3291","2493.3"
"363230000","2078800","3291","2501.8"
"364315000","2078800","3291","2508.9"
"365395000","2078800","3290","2515.9"
"366474000","2024900","3291","2523.0"
"367810000","2024900","3291","2532.9"
"368890000","2024900","3291","2539.9"
"369970000","2024900","3291","2547.0"
"371050000","2024900","3291","2554.1"
"372131000","2024900","3290","2561.1"
"373465000","2024900","3291","2571.0"
"374549000","2066500","3291","2578.1"
"375629000","2066500","3290","2585.1"
"376708000","2066500","3290","2592.2"
"377793000","2066500","3290","2600.7"
"379129000","2066500","3291","2609.1"
"380209000","2066500","3290","2616.2"
"381288000","2066500","3290","2623.2"
"382369000","2024200","3290","2630.3"
"383449000","2024200","3290","2638.8"
"384789000","2024200","3289","2647.2"
"385869000","2024200","3290","2654.3"
"386949000","2024200","3289","2661.4"
"388028000","2024200","3290","2669.8"
"389108000","2024200","3290","2676.9"
"390443000","2066700","3289","2685.4"
"391522000","2066700","3290","2692.4"
"392602000","2066700","3290","2700.9"
"393683000","2066700","3290","2708.0"
"394767000","2066700","3290","2715.0"
"396102000","2066700","3290","2723.5"
"397181000","2066700","3290","2730.5"
"398261000","2079700","3290","2739.0"
"399341000","2079700","3290","2746.1"
"400422000","2079700","3290","2753.1"
"401757000","2079700","3290","2761.6"
"402837000","2079700","3290","2770.1"
"403917000","2079700","3290","2777.1"
"405002000","2079700","3289","2784.2"
"406081000","2024200","3289","2791.2"
"407415000","2024200","3290","2801.1"
"408494000","2024200","3289","2808.2"
"409574000","2024200","3289","2815.3"
"410654000","2024200","3289","2822.3"
"411734000","2024200","3289","2829.4"
"413069000","2024200","3289","2839.3"
"414149000","2068100","3288","2846.3"
"415235000","2068100","3289","2853.4"
"416315000","2068100","3288","2860.4"
"417395000","2068100","3289","2868.9"
"418749000","2068100","3289","2877.4"
"419828000","2068100","3288","2884.4"
"420908000","2068100","3289","2891.5"
"421988000","2074200","3290","2900.0"
"423069000","2074200","3289","2907.0"
"424408000","2074200","3289","2915.5"
"425488000","2074200","3290","2922.6"
"426568000","2074200","3290","2931.0"
"427647000","2074200","3290","2938.1"
"428726000","2074200","3290","2945.1"
"430061000","2013600","3289","2953.6"
"431141000","2013600","3290","2962.1"
"432221000","2013600","3290","2969.2"
"433300000","2013600","3289","2976.2"
"434385000","2013600","3289","2983.3"
"435721000","2013600","3290","2993.2"
"436801000","2013600","3290","3000.2"
"437881000","2079200","3289","3007.3"
